head,relation,tail,head_type,tail_type
3386,CMI-D,41781,compound,metabolite
3386,CMI-D,586,compound,metabolite
444036,CMI-D,1088,compound,metabolite
444036,CMI-D,5281915,compound,metabolite
444036,CMI-D,65076,compound,metabolite
444036,CMI-D,1123,compound,metabolite
3455,CMI-D,5289145,compound,metabolite
3627,CMI-D,185698,compound,metabolite
3639,CMI-D,5283576,compound,metabolite
3639,CMI-D,9939965,compound,metabolite
5905,CMI-D,6736,compound,metabolite
60860,CMI-D,131750359,compound,metabolite
56971,CMI-D,24779052,compound,metabolite
56971,CMI-D,52922703,compound,metabolite
3085416,CMI-D,24779554,compound,metabolite
3085416,CMI-D,52925065,compound,metabolite
3085416,CMI-D,53480355,compound,metabolite
3085416,CMI-D,53481783,compound,metabolite
3085416,CMI-D,52923894,compound,metabolite
3085416,CMI-D,9547068,compound,metabolite
3085416,CMI-D,131801673,compound,metabolite
3085416,CMI-D,52925128,compound,metabolite
3085416,CMI-D,24778627,compound,metabolite
3085416,CMI-D,44260130,compound,metabolite
3085416,CMI-D,53481703,compound,metabolite
3085416,CMI-D,24779046,compound,metabolite
6032,CMI-D,101227803,compound,metabolite
124202151,CMI-D,1060,compound,metabolite
124202151,CMI-D,24778855,compound,metabolite
124202151,CMI-D,44260130,compound,metabolite
124202151,CMI-D,5283572,compound,metabolite
124202151,CMI-D,52931207,compound,metabolite
3936,CMI-D,53479547,compound,metabolite
9853053,CMI-D,24778898,compound,metabolite
9853053,CMI-D,53481787,compound,metabolite
9853053,CMI-D,53481789,compound,metabolite
9853053,CMI-D,439279,compound,metabolite
9853053,CMI-D,6083,compound,metabolite
9853053,CMI-D,131750340,compound,metabolite
9853053,CMI-D,52923882,compound,metabolite
9853053,CMI-D,24778880,compound,metabolite
3955,CMI-D,65076,compound,metabolite
4008,CMI-D,185698,compound,metabolite
4008,CMI-D,190,compound,metabolite
4011,CMI-D,6083,compound,metabolite
44483291,CMI-D,2094,compound,metabolite
