head,relation,tail,head_type,tail_type
2157,CMI-D,699414,compound,metabolite
2157,CMI-D,18631369,compound,metabolite
2157,CMI-D,3081383,compound,metabolite
2157,CMI-D,64969,compound,metabolite
2157,CMI-D,53478598,compound,metabolite
5328940,CMI-D,24779545,compound,metabolite
5328940,CMI-D,52924644,compound,metabolite
5328940,CMI-D,52925985,compound,metabolite
5328940,CMI-D,52924152,compound,metabolite
5328940,CMI-D,52926308,compound,metabolite
5328940,CMI-D,51,compound,metabolite
5328940,CMI-D,24778868,compound,metabolite
5328940,CMI-D,52923958,compound,metabolite
5328940,CMI-D,52923972,compound,metabolite
5328940,CMI-D,53481785,compound,metabolite
5328940,CMI-D,24778634,compound,metabolite
5328940,CMI-D,53481789,compound,metabolite
5328940,CMI-D,5289145,compound,metabolite
5328940,CMI-D,12599,compound,metabolite
5328940,CMI-D,24779554,compound,metabolite
5328940,CMI-D,52925710,compound,metabolite
5328940,CMI-D,53479772,compound,metabolite
5328940,CMI-D,52925469,compound,metabolite
5328940,CMI-D,5283499,compound,metabolite
5328940,CMI-D,52923950,compound,metabolite
5328940,CMI-D,53297342,compound,metabolite
5328940,CMI-D,24778735,compound,metabolite
5328940,CMI-D,24779384,compound,metabolite
5328940,CMI-D,5283496,compound,metabolite
5328940,CMI-D,446440,compound,metabolite
5328940,CMI-D,53480355,compound,metabolite
5328940,CMI-D,52924353,compound,metabolite
5328940,CMI-D,24779551,compound,metabolite
5328940,CMI-D,24778898,compound,metabolite
5328940,CMI-D,52925155,compound,metabolite
5328940,CMI-D,52923902,compound,metabolite
5328940,CMI-D,52925126,compound,metabolite
5328940,CMI-D,53481777,compound,metabolite
5328940,CMI-D,24778715,compound,metabolite
5328940,CMI-D,52924125,compound,metabolite
5328940,CMI-D,58,compound,metabolite
5328940,CMI-D,52923946,compound,metabolite
5328940,CMI-D,16219824,compound,metabolite
5328940,CMI-D,53479547,compound,metabolite
5328940,CMI-D,445468,compound,metabolite
5328940,CMI-D,52922252,compound,metabolite
5328940,CMI-D,53479605,compound,metabolite
5328940,CMI-D,6083,compound,metabolite
5328940,CMI-D,105024,compound,metabolite
5328940,CMI-D,24779053,compound,metabolite
5328940,CMI-D,52925997,compound,metabolite
5328940,CMI-D,439279,compound,metabolite
5328940,CMI-D,11850,compound,metabolite
5328940,CMI-D,52925059,compound,metabolite
5328940,CMI-D,11146967,compound,metabolite
5328940,CMI-D,24778855,compound,metabolite
5328940,CMI-D,53479161,compound,metabolite
5328940,CMI-D,52923906,compound,metabolite
5328940,CMI-D,24779546,compound,metabolite
5328940,CMI-D,53481783,compound,metabolite
5328940,CMI-D,52923087,compound,metabolite
5328940,CMI-D,6030,compound,metabolite
5328940,CMI-D,42607457,compound,metabolite
5328940,CMI-D,16759366,compound,metabolite
5328940,CMI-D,24778688,compound,metabolite
5328940,CMI-D,52927142,compound,metabolite
5328940,CMI-D,42607430,compound,metabolite
5328940,CMI-D,52923914,compound,metabolite
5328940,CMI-D,53479483,compound,metabolite
