head,relation,tail,head_type,tail_type
Q96HD9,PPI,Q9H8W4,protein,protein
Q96HD9,PPI,O15305,protein,protein
Q96HD9,PPI,P13631,protein,protein
Q96HD9,PPI,P10301,protein,protein
Q6UY14,PPI,Q6ZMM2,protein,protein
Q6UY14,PPI,P05187,protein,protein
Q6UY14,PPI,Q9Y4X0,protein,protein
Q6UY14,PPI,Q9BWW8,protein,protein
Q6UY14,PPI,P29972,protein,protein
Q6UY14,PPI,Q9BZE9,protein,protein
Q6UY14,PPI,Q7Z3C6,protein,protein
Q6UY14,PPI,O95429,protein,protein
Q6UY14,PPI,Q9H503,protein,protein
Q6UY14,PPI,Q9H3K6,protein,protein
Q6UY14,PPI,Q0VDD7,protein,protein
Q6UY14,PPI,Q8NEC5,protein,protein
Q6UY14,PPI,Q13185,protein,protein
Q6UY14,PPI,Q8IYR0,protein,protein
Q6UY14,PPI,Q9Y6H1,protein,protein
Q6UY14,PPI,Q8IWX8,protein,protein
Q6UY14,PPI,Q9UKJ5,protein,protein
Q6UY14,PPI,Q9H2X0,protein,protein
Q6UY14,PPI,A5D8T8,protein,protein
Q6UY14,PPI,P27658,protein,protein
Q6UY14,PPI,Q9UBL6,protein,protein
Q6UY14,PPI,Q02930,protein,protein
Q6UY14,PPI,P09228,protein,protein
Q6UY14,PPI,P07858,protein,protein
Q6UY14,PPI,Q9H2A7,protein,protein
Q6UY14,PPI,Q96SQ9,protein,protein
Q6UY14,PPI,A8MQ03,protein,protein
Q6UY14,PPI,Q9BY27,protein,protein
Q6UY14,PPI,Q14689,protein,protein
Q6UY14,PPI,Q6UY11,protein,protein
Q6UY14,PPI,Q9ULA0,protein,protein
Q6UY14,PPI,O95967,protein,protein
Q6UY14,PPI,O60573,protein,protein
Q6UY14,PPI,Q9UM22,protein,protein
Q6UY14,PPI,P19447,protein,protein
Q6UY14,PPI,Q9NQT4,protein,protein
Q6UY14,PPI,P16930,protein,protein
Q6UY14,PPI,Q9H5Z6,protein,protein
Q6UY14,PPI,O95363,protein,protein
Q6UY14,PPI,P23142,protein,protein
Q6UY14,PPI,Q96EF6,protein,protein
Q6UY14,PPI,Q9NRD1,protein,protein
Q6UY14,PPI,Q969U6,protein,protein
Q6UY14,PPI,Q13643,protein,protein
Q6UY14,PPI,P68106,protein,protein
Q6UY14,PPI,P21333,protein,protein
Q6UY14,PPI,O43559,protein,protein
Q6UY14,PPI,P23769,protein,protein
Q6UY14,PPI,P09681,protein,protein
Q6UY14,PPI,O76003,protein,protein
Q6UY14,PPI,Q8IVS8,protein,protein
Q6UY14,PPI,Q8NEA9,protein,protein
Q6UY14,PPI,Q9Y223,protein,protein
Q6UY14,PPI,Q9P2W3,protein,protein
Q6UY14,PPI,Q14749,protein,protein
Q6UY14,PPI,P0DX52,protein,protein
Q6UY14,PPI,P09211,protein,protein
Q6UY14,PPI,Q96NT3,protein,protein
Q6UY14,PPI,Q96MH2,protein,protein
Q6UY14,PPI,P14210,protein,protein
Q6UY14,PPI,Q8WVV9,protein,protein
Q6UY14,PPI,P49639,protein,protein
Q6UY14,PPI,P31273,protein,protein
Q6UY14,PPI,Q9H2F3,protein,protein
Q6UY14,PPI,P01308,protein,protein
Q6UY14,PPI,Q92551,protein,protein
Q6UY14,PPI,P05107,protein,protein
Q6UY14,PPI,P16144,protein,protein
Q6UY14,PPI,Q15040,protein,protein
Q6UY14,PPI,Q96MP8,protein,protein
Q6UY14,PPI,Q7L273,protein,protein
Q6UY14,PPI,Q2WGJ6,protein,protein
Q6UY14,PPI,Q07627,protein,protein
Q6UY14,PPI,Q9BYS1,protein,protein
Q6UY14,PPI,P60331,protein,protein
Q6UY14,PPI,P60412,protein,protein
Q6UY14,PPI,P60369,protein,protein
Q6UY14,PPI,P60370,protein,protein
