head,relation,tail,head_type,tail_type
AAAS,GGI,POLD2,gene,gene
AAAS,GGI,NUP37,gene,gene
AAAS,GGI,VPS16,gene,gene
AAAS,GGI,G6PC3,gene,gene
AAAS,GGI,INTS3,gene,gene
AAAS,GGI,USP21,gene,gene
AAAS,GGI,THOC6,gene,gene
AAAS,GGI,DHPS,gene,gene
AAAS,GGI,DDX23,gene,gene
AAAS,GGI,DHX16,gene,gene
AAAS,GGI,DRG2,gene,gene
NUP98,GGI,NUP153,gene,gene
NUP98,GGI,PPP6R3,gene,gene
NUP98,GGI,CDK12,gene,gene
NUP98,GGI,CAPRIN1,gene,gene
NUP98,GGI,CNOT1,gene,gene
NUP98,GGI,NAT10,gene,gene
NUP98,GGI,NUP58,gene,gene
NUP98,GGI,KAT6A,gene,gene
NUP98,GGI,DHX8,gene,gene
NUP98,GGI,RANBP2,gene,gene
NUP98,GGI,PRPF8,gene,gene
NUP98,GGI,C2CD3,gene,gene
NUP98,GGI,SUPT6H,gene,gene
NUP98,GGI,DCAF1,gene,gene
NUP98,GGI,AHCTF1,gene,gene
NUP98,GGI,AREL1,gene,gene
NUP98,GGI,TRIP12,gene,gene
NUP98,GGI,RAF1,gene,gene
NUP98,GGI,NUP160,gene,gene
NUP98,GGI,CPSF7,gene,gene
NUP98,GGI,AMBRA1,gene,gene
NUP98,GGI,PIK3C2A,gene,gene
NUP98,GGI,XPO6,gene,gene
NUP98,GGI,HIPK1,gene,gene
NUP98,GGI,QRICH1,gene,gene
NUP98,GGI,MTOR,gene,gene
NUP98,GGI,SF3A1,gene,gene
NUP98,GGI,NUP155,gene,gene
NUP98,GGI,NAP1L4,gene,gene
NUP98,GGI,TNPO1,gene,gene
NUP98,GGI,GAPVD1,gene,gene
NUP98,GGI,PSMD13,gene,gene
NUP98,GGI,NUP188,gene,gene
NUP98,GGI,STAT3,gene,gene
NUP98,GGI,RRP8,gene,gene
PREP,GGI,RNGTT,gene,gene
PREP,GGI,GMDS,gene,gene
PREP,GGI,TFB1M,gene,gene
PREP,GGI,HDAC2,gene,gene
GPR183,GGI,GPR18,gene,gene
GPR183,GGI,RGS1,gene,gene
GPR183,GGI,EVI2A,gene,gene
GPR183,GGI,CYTIP,gene,gene
GPR183,GGI,CD86,gene,gene
GPR183,GGI,P2RY10,gene,gene
GPR183,GGI,SAMSN1,gene,gene
GPR183,GGI,RNASE6,gene,gene
GPR183,GGI,CD69,gene,gene
GPR183,GGI,GPR171,gene,gene
GPR183,GGI,LY86,gene,gene
GPR183,GGI,KLRB1,gene,gene
GPR183,GGI,ARHGAP15,gene,gene
GPR183,GGI,ICOS,gene,gene
GPR183,GGI,CCR7,gene,gene
GPR183,GGI,TASL,gene,gene
GPR183,GGI,IL7R,gene,gene
CCRL2,GGI,SLAMF7,gene,gene
CCRL2,GGI,CCR1,gene,gene
CCRL2,GGI,CCR5,gene,gene
CCRL2,GGI,C3AR1,gene,gene
CCRL2,GGI,SAMSN1,gene,gene
CCRL2,GGI,TFEC,gene,gene
PRELID3B,GGI,PCNP,gene,gene
PRELID3B,GGI,MOB1A,gene,gene
PRELID3B,GGI,CHMP2B,gene,gene
PRELID3B,GGI,RNF138,gene,gene
PRELID3B,GGI,NDUFA5,gene,gene
PRELID3B,GGI,RAB22A,gene,gene
PRELID3B,GGI,MRPL42,gene,gene
PRELID3B,GGI,GMFB,gene,gene
PRELID3B,GGI,TMED7,gene,gene
PRELID3B,GGI,ARL5A,gene,gene
PRELID3B,GGI,PFDN4,gene,gene
PRELID3B,GGI,RAP2C,gene,gene
PRELID3B,GGI,TWF1,gene,gene
PRELID3B,GGI,C1D,gene,gene
PRELID3B,GGI,PPP1CB,gene,gene
PRELID3B,GGI,MRPS10,gene,gene
PRELID3B,GGI,LIN7C,gene,gene
PRELID3B,GGI,TCEA1,gene,gene
PRELID3B,GGI,VBP1,gene,gene
PRELID3B,GGI,DPM1,gene,gene
PRELID3B,GGI,LYPLA1,gene,gene
PRELID3B,GGI,NAA50,gene,gene
PRELID3B,GGI,RSL24D1,gene,gene
PRELID3B,GGI,ZFAND6,gene,gene
PRELID3B,GGI,CYCS,gene,gene
PRELID3B,GGI,ZNF639,gene,gene
PRELID3B,GGI,CSNK1A1,gene,gene
PRELID3B,GGI,SRP9,gene,gene
PRELID3B,GGI,RFK,gene,gene
PRELID3B,GGI,HIGD1A,gene,gene
HOPX,GGI,CLIC3,gene,gene
HOPX,GGI,TBX21,gene,gene
ANXA7,GGI,GHITM,gene,gene
ANXA7,GGI,ECD,gene,gene
ANXA7,GGI,KIFBP,gene,gene
ANXA7,GGI,VPS26A,gene,gene
ANXA7,GGI,MRPS16,gene,gene
ANXA7,GGI,RNF115,gene,gene
ANXA7,GGI,PSMD11,gene,gene
ANXA7,GGI,PSMC1,gene,gene
ANXA7,GGI,ADK,gene,gene
ANXA7,GGI,ACTR10,gene,gene
ANXA7,GGI,NCOA4,gene,gene
ANXA7,GGI,TIMM23,gene,gene
ANXA7,GGI,TSG101,gene,gene
ANXA7,GGI,VDAC2,gene,gene
ANXA7,GGI,BECN1,gene,gene
ANXA7,GGI,PSMB1,gene,gene
ANXA7,GGI,ACTR1A,gene,gene
ANXA7,GGI,OAT,gene,gene
ANXA7,GGI,PSMD1,gene,gene
ATG12,GGI,UFM1,gene,gene
ATG12,GGI,TMED7,gene,gene
ATG12,GGI,SREK1IP1,gene,gene
ATG12,GGI,YIPF5,gene,gene
ATG12,GGI,ZCCHC10,gene,gene
ATG12,GGI,CSNK1A1,gene,gene
ATG12,GGI,SLC25A46,gene,gene
ATG12,GGI,FAM204A,gene,gene
ATG12,GGI,UBE2B,gene,gene
ATG12,GGI,THAP1,gene,gene
ATG12,GGI,C5orf15,gene,gene
ATG12,GGI,CSNK1G3,gene,gene
ATG12,GGI,CNOT8,gene,gene
ATG12,GGI,SNRNP27,gene,gene
ATG12,GGI,BBIP1,gene,gene
ATG12,GGI,RAB33B,gene,gene
ATG12,GGI,CAMLG,gene,gene
ATG12,GGI,PCNP,gene,gene
ATG12,GGI,TAF7,gene,gene
ATG12,GGI,GOLT1B,gene,gene
ATG12,GGI,RAP2C,gene,gene
ATG12,GGI,COQ10B,gene,gene
MED13,GGI,HELZ,gene,gene
MED13,GGI,RC3H2,gene,gene
MED13,GGI,USP34,gene,gene
MED13,GGI,TLK2,gene,gene
MED13,GGI,TAOK1,gene,gene
MED13,GGI,GNA13,gene,gene
MED13,GGI,BPTF,gene,gene
MED13,GGI,NFAT5,gene,gene
MED13,GGI,INO80D,gene,gene
MED13,GGI,MED13L,gene,gene
MED13,GGI,CREBBP,gene,gene
MED13,GGI,SETD2,gene,gene
MED13,GGI,NF1,gene,gene
MED13,GGI,CEP350,gene,gene
MED13,GGI,AFF4,gene,gene
MED13,GGI,HIPK1,gene,gene
MED13,GGI,LATS1,gene,gene
MED13,GGI,SPAG9,gene,gene
MED13,GGI,TRIM33,gene,gene
MED13,GGI,ATAD2B,gene,gene
MED13,GGI,EP300,gene,gene
MED13,GGI,CDK12,gene,gene
MED13,GGI,KAT6A,gene,gene
MED13,GGI,USP32,gene,gene
MED13,GGI,UBR5,gene,gene
MED13,GGI,PIKFYVE,gene,gene
MED13,GGI,RPS6KB1,gene,gene
MED13,GGI,PHC3,gene,gene
MED13,GGI,TRIP12,gene,gene
MED13,GGI,PUM2,gene,gene
MED13,GGI,NCOA2,gene,gene
MED13,GGI,NIPBL,gene,gene
MED13,GGI,BRAF,gene,gene
MED13,GGI,ANKRD17,gene,gene
MED13,GGI,PCNX1,gene,gene
MED13,GGI,FRYL,gene,gene
MED13,GGI,SETX,gene,gene
MED13,GGI,RIF1,gene,gene
MED13,GGI,CNOT1,gene,gene
MED13,GGI,KDM5A,gene,gene
MED13,GGI,CLTC,gene,gene
MED13,GGI,NCOA3,gene,gene
MED13,GGI,BLTP1,gene,gene
MED13,GGI,TNKS2,gene,gene
MED13,GGI,APPBP2,gene,gene
MED13,GGI,MED1,gene,gene
MED13,GGI,NUP153,gene,gene
MED13,GGI,DDX6,gene,gene
MED13,GGI,MBTD1,gene,gene
MED13,GGI,HERC1,gene,gene
MED13,GGI,SMG1,gene,gene
MED13,GGI,IREB2,gene,gene
MED13,GGI,ELK4,gene,gene
MED13,GGI,RANBP2,gene,gene
MED13,GGI,VEZF1,gene,gene
MED13,GGI,ITCH,gene,gene
MED13,GGI,KIDINS220,gene,gene
MED13,GGI,VPS13B,gene,gene
MED13,GGI,USP24,gene,gene
MED13,GGI,PDS5A,gene,gene
MED13,GGI,KLHL28,gene,gene
MED13,GGI,SENP5,gene,gene
MED13,GGI,ERBIN,gene,gene
MED13,GGI,HIVEP1,gene,gene
MED13,GGI,DMXL1,gene,gene
MED13,GGI,USP9X,gene,gene
MED13,GGI,PPP6R3,gene,gene
MED13,GGI,ZNF148,gene,gene
MED13,GGI,AP1G1,gene,gene
MED13,GGI,RNF111,gene,gene
MED13,GGI,AP4E1,gene,gene
MED13,GGI,BACH1,gene,gene
MED13,GGI,ASXL2,gene,gene
MED13,GGI,CLASP1,gene,gene
MED13,GGI,PPM1D,gene,gene
