head,relation,tail,head_type,tail_type
237,CGI-U,SIRT1,compound,gene
237,CGI-U,AURKA,compound,gene
237,CGI-U,TESMIN,compound,gene
237,CGI-U,FOXI1,compound,gene
237,CGI-U,CUBN,compound,gene
237,CGI-U,HSD17B6,compound,gene
237,CGI-U,PILRA,compound,gene
237,CGI-U,DPYS,compound,gene
237,CGI-U,CDKL3,compound,gene
237,CGI-U,AGBL5,compound,gene
237,CGI-U,RBBP6,compound,gene
237,CGI-U,ELAVL3,compound,gene
237,CGI-U,TASOR,compound,gene
237,CGI-U,C5,compound,gene
237,CGI-U,CCT6B,compound,gene
237,CGI-U,LIPA,compound,gene
237,CGI-U,ACAA1,compound,gene
237,CGI-U,WASF1,compound,gene
237,CGI-U,MOSPD1,compound,gene
237,CGI-U,FOSB,compound,gene
237,CGI-U,DHX40,compound,gene
237,CGI-U,PLA2G15,compound,gene
237,CGI-U,RO60,compound,gene
237,CGI-U,CYP2B7P,compound,gene
237,CGI-U,ASPHD1,compound,gene
237,CGI-U,S100A13,compound,gene
237,CGI-U,DKK2,compound,gene
237,CGI-U,CUL4B,compound,gene
237,CGI-U,RBP4,compound,gene
237,CGI-U,RNF6,compound,gene
237,CGI-U,MEF2C,compound,gene
237,CGI-U,APOBEC3G,compound,gene
237,CGI-U,PTK7,compound,gene
237,CGI-U,TMEM255A,compound,gene
237,CGI-U,THAP10,compound,gene
237,CGI-U,MAGEC2,compound,gene
237,CGI-U,CYP2A13,compound,gene
237,CGI-U,OS9,compound,gene
237,CGI-U,ENPEP,compound,gene
237,CGI-D,HSPA8,compound,gene
237,CGI-D,PARP2,compound,gene
237,CGI-D,SCAND1,compound,gene
237,CGI-D,MRPL12,compound,gene
237,CGI-D,AARS1,compound,gene
237,CGI-D,MYC,compound,gene
237,CGI-D,TIMM9,compound,gene
237,CGI-D,CANT1,compound,gene
237,CGI-D,DNAJB1,compound,gene
237,CGI-D,SLC25A6,compound,gene
237,CGI-D,CDC25B,compound,gene
237,CGI-D,EIF5,compound,gene
237,CGI-D,PUF60,compound,gene
237,CGI-D,NUDCD3,compound,gene
237,CGI-D,APEX1,compound,gene
237,CGI-D,RPS4Y1,compound,gene
237,CGI-D,NET1,compound,gene
237,CGI-D,POLR2I,compound,gene
237,CGI-D,CCNA2,compound,gene
237,CGI-D,TIMELESS,compound,gene
237,CGI-D,CDCA4,compound,gene
237,CGI-D,RBM34,compound,gene
237,CGI-D,MAT2A,compound,gene
237,CGI-D,TRAPPC3,compound,gene
237,CGI-D,DLD,compound,gene
237,CGI-D,RBM28,compound,gene
237,CGI-D,ARFIP2,compound,gene
237,CGI-D,TXLNA,compound,gene
237,CGI-D,NFKBIA,compound,gene
237,CGI-D,MTHFD2,compound,gene
237,CGI-D,GABPB1,compound,gene
237,CGI-D,COG2,compound,gene
237,CGI-D,TSEN2,compound,gene
237,CGI-D,C2CD5,compound,gene
237,CGI-D,FOSL1,compound,gene
237,CGI-D,MTERF3,compound,gene
237,CGI-D,DHDDS,compound,gene
237,CGI-D,OXA1L,compound,gene
237,CGI-D,BOP1,compound,gene
237,CGI-D,TUBA4A,compound,gene
237,CGI-D,MLST8,compound,gene
237,CGI-D,S100A6,compound,gene
237,CGI-D,UMPS,compound,gene
237,CGI-D,CEBPB,compound,gene
237,CGI-D,KEAP1,compound,gene
237,CGI-D,HAUS4,compound,gene
237,CGI-D,TLCD3A,compound,gene
237,CGI-D,NOP56,compound,gene
237,CGI-D,ARPP19,compound,gene
237,CGI-D,DDIT4,compound,gene
237,CGI-D,WIPF2,compound,gene
237,CGI-D,CYREN,compound,gene
237,CGI-D,STUB1,compound,gene
237,CGI-D,FHL2,compound,gene
237,CGI-D,PRPF4,compound,gene
237,CGI-D,PMP2,compound,gene
237,CGI-D,PIK3C2B,compound,gene
237,CGI-D,IMP3,compound,gene
237,CGI-D,CHMP6,compound,gene
237,CGI-D,UCK2,compound,gene
237,CGI-D,ABCF3,compound,gene
237,CGI-D,PCNA,compound,gene
237,CGI-D,DDX42,compound,gene
237,CGI-D,DPH5,compound,gene
237,CGI-D,CEBPG,compound,gene
237,CGI-D,DENND4B,compound,gene
237,CGI-D,CCDC85B,compound,gene
237,CGI-D,CSRP1,compound,gene
237,CGI-D,ZNF146,compound,gene
237,CGI-D,TCERG1,compound,gene
237,CGI-D,GTF2E2,compound,gene
237,CGI-D,EPRS1,compound,gene
237,CGI-D,EEF1D,compound,gene
237,CGI-D,JMJD6,compound,gene
237,CGI-D,MCM3,compound,gene
237,CGI-D,BIN1,compound,gene
237,CGI-D,MTA1,compound,gene
237,CGI-D,ABL1,compound,gene
237,CGI-D,SDR39U1,compound,gene
237,CGI-D,CORO2B,compound,gene
237,CGI-D,PWP1,compound,gene
237,CGI-D,CCNB2,compound,gene
237,CGI-D,HSPA5,compound,gene
237,CGI-D,XBP1,compound,gene
237,CGI-D,PHLDA3,compound,gene
237,CGI-D,BAG5,compound,gene
237,CGI-D,PRMT5,compound,gene
237,CGI-D,C12orf43,compound,gene
237,CGI-D,TMEM109,compound,gene
237,CGI-D,RBFA,compound,gene
237,CGI-D,NOL8,compound,gene
237,CGI-D,JPT2,compound,gene
237,CGI-D,GEMIN4,compound,gene
237,CGI-D,MRPS16,compound,gene
237,CGI-D,HGH1,compound,gene
237,CGI-D,SKIC2,compound,gene
237,CGI-D,MRPL15,compound,gene
237,CGI-D,CHMP4A,compound,gene
237,CGI-D,HARS2,compound,gene
237,CGI-D,NCK1,compound,gene
237,CGI-D,METTL3,compound,gene
237,CGI-D,TPX2,compound,gene
237,CGI-D,TRPC4AP,compound,gene
237,CGI-D,MYO1E,compound,gene
237,CGI-D,GDI2,compound,gene
237,CGI-D,CYBC1,compound,gene
237,CGI-D,FN3KRP,compound,gene
237,CGI-D,EXOSC2,compound,gene
237,CGI-D,RSAD1,compound,gene
237,CGI-D,SUPT16H,compound,gene
237,CGI-D,GEMIN2,compound,gene
237,CGI-D,GNL3,compound,gene
237,CGI-D,PACS2,compound,gene
237,CGI-D,HMOX1,compound,gene
237,CGI-D,CDK5RAP1,compound,gene
237,CGI-D,RRP1,compound,gene
237,CGI-D,USE1,compound,gene
237,CGI-D,PNKP,compound,gene
237,CGI-D,C1orf174,compound,gene
237,CGI-D,SLC11A2,compound,gene
237,CGI-D,OXLD1,compound,gene
237,CGI-D,EIF2S2,compound,gene
237,CGI-D,METTL17,compound,gene
237,CGI-D,EIF4EBP1,compound,gene
237,CGI-D,UBL4A,compound,gene
237,CGI-D,TAF1D,compound,gene
237,CGI-D,RPL10,compound,gene
237,CGI-D,CEP250,compound,gene
237,CGI-D,CAD,compound,gene
237,CGI-D,EXOSC10,compound,gene
237,CGI-D,MAP1A,compound,gene
237,CGI-D,CCNF,compound,gene
237,CGI-D,NLE1,compound,gene
237,CGI-D,WRN,compound,gene
237,CGI-D,ARHGEF2,compound,gene
237,CGI-D,SPTLC2,compound,gene
237,CGI-D,DDX39A,compound,gene
237,CGI-D,NOP53,compound,gene
237,CGI-D,SRM,compound,gene
237,CGI-D,IARS1,compound,gene
237,CGI-D,MCM7,compound,gene
237,CGI-D,PAQR6,compound,gene
237,CGI-D,IFRD2,compound,gene
237,CGI-D,LUC7L,compound,gene
237,CGI-D,SLC7A1,compound,gene
237,CGI-D,CNDP2,compound,gene
237,CGI-D,EEF2KMT,compound,gene
237,CGI-D,DSN1,compound,gene
237,CGI-D,CASZ1,compound,gene
237,CGI-D,NUDT9,compound,gene
237,CGI-D,NXT1,compound,gene
237,CGI-D,FAAP100,compound,gene
237,CGI-D,GRWD1,compound,gene
237,CGI-D,B4GALT7,compound,gene
237,CGI-D,BCL7B,compound,gene
237,CGI-D,NSMAF,compound,gene
237,CGI-D,NUP62,compound,gene
237,CGI-D,ANXA1,compound,gene
237,CGI-D,CTBP1,compound,gene
237,CGI-D,RYR1,compound,gene
237,CGI-D,TARS1,compound,gene
237,CGI-D,TTC19,compound,gene
237,CGI-D,MED22,compound,gene
237,CGI-D,SLC2A8,compound,gene
237,CGI-D,NOC3L,compound,gene
237,CGI-D,CRK,compound,gene
237,CGI-D,THAP11,compound,gene
237,CGI-D,TDP1,compound,gene
237,CGI-D,ARFRP1,compound,gene
237,CGI-D,RHOG,compound,gene
237,CGI-D,MRPS12,compound,gene
237,CGI-D,EXOSC4,compound,gene
237,CGI-D,SNUPN,compound,gene
237,CGI-D,SAR1A,compound,gene
237,CGI-D,POLA2,compound,gene
237,CGI-D,DCLRE1C,compound,gene
237,CGI-D,MRPL24,compound,gene
237,CGI-D,KRT33B,compound,gene
237,CGI-D,ZNF706,compound,gene
237,CGI-D,TBCB,compound,gene
237,CGI-D,GLOD4,compound,gene
237,CGI-D,NOC4L,compound,gene
237,CGI-D,TSKU,compound,gene
237,CGI-D,C1GALT1,compound,gene
237,CGI-D,S100B,compound,gene
237,CGI-D,YLPM1,compound,gene
237,CGI-D,DLST,compound,gene
237,CGI-D,FBL,compound,gene
237,CGI-D,C11orf68,compound,gene
237,CGI-D,BCL2L2,compound,gene
237,CGI-D,IMPDH2,compound,gene
237,CGI-D,TMEM186,compound,gene
237,CGI-D,NELFB,compound,gene
237,CGI-D,LBR,compound,gene
237,CGI-D,CHD1L,compound,gene
237,CGI-D,MKRN2,compound,gene
237,CGI-D,RPS6KA1,compound,gene
237,CGI-D,CCNC,compound,gene
237,CGI-D,ENOPH1,compound,gene
237,CGI-D,CLTB,compound,gene
323,CGI-U,MAL,compound,gene
323,CGI-U,E2F2,compound,gene
323,CGI-U,KIT,compound,gene
323,CGI-U,IDE,compound,gene
323,CGI-U,TLR4,compound,gene
323,CGI-U,GRM6,compound,gene
323,CGI-U,RRP8,compound,gene
323,CGI-U,SYNGR3,compound,gene
323,CGI-U,GOLM1,compound,gene
323,CGI-U,LILRB1,compound,gene
323,CGI-U,CHMP6,compound,gene
323,CGI-U,WIF1,compound,gene
323,CGI-U,CPVL,compound,gene
323,CGI-U,GSTM3,compound,gene
323,CGI-U,CPLANE2,compound,gene
323,CGI-U,FOS,compound,gene
323,CGI-U,PXMP2,compound,gene
323,CGI-U,PIP4K2A,compound,gene
323,CGI-U,STK10,compound,gene
323,CGI-U,PAQR3,compound,gene
323,CGI-U,FBXO11,compound,gene
323,CGI-U,MYLK,compound,gene
323,CGI-U,SATB1,compound,gene
323,CGI-U,GATA3,compound,gene
323,CGI-U,OVGP1,compound,gene
323,CGI-U,IKBKE,compound,gene
323,CGI-U,TATDN2,compound,gene
323,CGI-U,CTNNB1,compound,gene
323,CGI-U,CNPY3,compound,gene
323,CGI-U,PEX11A,compound,gene
323,CGI-U,FURIN,compound,gene
323,CGI-U,SLC25A10,compound,gene
