head,relation,tail,head_type,tail_type,label
4098,CGI-U,BICRA,compound,gene,1
4098,CGI-U,GPC3,compound,gene,1
4098,CGI-U,ANKRD17,compound,gene,1
4098,CGI-U,ADAM28,compound,gene,1
4098,CGI-U,PCDHB13,compound,gene,1
4098,CGI-D,LSM5,compound,gene,2
4098,CGI-D,CD58,compound,gene,2
4098,CGI-D,OLA1,compound,gene,2
4098,CGI-D,KRT18,compound,gene,2
4098,CGI-D,SP2,compound,gene,2
4098,CGI-D,CST1,compound,gene,2
4098,CGI-D,TRIM8,compound,gene,2
4098,CGI-D,TPI1,compound,gene,2
4098,CGI-D,MRPS35,compound,gene,2
4098,CGI-D,NDUFB4,compound,gene,2
4098,CGI-D,CST4,compound,gene,2
4098,CGI-D,MLF2,compound,gene,2
4098,CGI-D,CGRRF1,compound,gene,2
4099,CGI-U,RAB4A,compound,gene,1
4099,CGI-U,CRYZ,compound,gene,1
4099,CGI-U,COQ3,compound,gene,1
4099,CGI-U,ASCC3,compound,gene,1
4099,CGI-U,THAP12,compound,gene,1
4099,CGI-U,ZBTB6,compound,gene,1
4099,CGI-U,PAAF1,compound,gene,1
4099,CGI-U,FOXF1,compound,gene,1
4099,CGI-U,REG1B,compound,gene,1
4099,CGI-U,TIMM8B,compound,gene,1
4099,CGI-D,TFPI2,compound,gene,2
4099,CGI-D,RPS5,compound,gene,2
4099,CGI-D,ITIH4,compound,gene,2
4099,CGI-D,HPX,compound,gene,2
4099,CGI-D,CYB561,compound,gene,2
4099,CGI-D,PHTF2,compound,gene,2
4099,CGI-D,MTSS2,compound,gene,2
4099,CGI-D,EPN2,compound,gene,2
4099,CGI-D,CSNK1E,compound,gene,2
4099,CGI-D,CDK5,compound,gene,2
4099,CGI-D,KDELR2,compound,gene,2
4099,CGI-D,TOLLIP,compound,gene,2
4100,CGI-U,GRM6,compound,gene,1
4100,CGI-U,SATB1,compound,gene,1
4100,CGI-U,GHR,compound,gene,1
4100,CGI-U,STK10,compound,gene,1
4100,CGI-U,MAGEC2,compound,gene,1
4100,CGI-U,TBRG4,compound,gene,1
4100,CGI-U,PES1,compound,gene,1
4100,CGI-D,NECAB2,compound,gene,2
4100,CGI-D,GREM1,compound,gene,2
4100,CGI-D,RBM22,compound,gene,2
4100,CGI-D,PPP2R3C,compound,gene,2
4100,CGI-D,TAF5L,compound,gene,2
4100,CGI-D,CGGBP1,compound,gene,2
4100,CGI-D,CENPI,compound,gene,2
4100,CGI-D,RBCK1,compound,gene,2
4100,CGI-D,MINAR1,compound,gene,2
4100,CGI-D,CAB39,compound,gene,2
4101,CGI-U,BHLHE40,compound,gene,1
4101,CGI-U,GRB10,compound,gene,1
4101,CGI-U,ADAM10,compound,gene,1
4101,CGI-U,COL1A1,compound,gene,1
4101,CGI-U,U2SURP,compound,gene,1
4101,CGI-U,LGALS3BP,compound,gene,1
4101,CGI-U,SLC25A38,compound,gene,1
4101,CGI-U,MTHFD1,compound,gene,1
4101,CGI-U,PDIA5,compound,gene,1
4101,CGI-D,TNNI3,compound,gene,2
4101,CGI-D,DRAP1,compound,gene,2
4101,CGI-D,IL6R,compound,gene,2
4101,CGI-D,CPA2,compound,gene,2
4101,CGI-D,PCSK1N,compound,gene,2
4101,CGI-D,UROD,compound,gene,2
4101,CGI-D,TOR1A,compound,gene,2
4101,CGI-D,SHH,compound,gene,2
4101,CGI-D,CCNC,compound,gene,2
4104,CGI-U,AGBL5,compound,gene,1
4104,CGI-U,OVGP1,compound,gene,1
4104,CGI-U,COPS7A,compound,gene,1
4104,CGI-U,PDLIM5,compound,gene,1
4104,CGI-U,INPP4B,compound,gene,1
4104,CGI-U,KLHL21,compound,gene,1
4104,CGI-U,PACSIN3,compound,gene,1
4104,CGI-U,MRPL9,compound,gene,1
4104,CGI-U,CHI3L2,compound,gene,1
4104,CGI-U,FRS3,compound,gene,1
4104,CGI-D,DNM1L,compound,gene,2
4104,CGI-D,CDC20,compound,gene,2
4104,CGI-D,CHIC2,compound,gene,2
4104,CGI-D,LSM5,compound,gene,2
4104,CGI-D,TIMP1,compound,gene,2
4104,CGI-D,XPO7,compound,gene,2
4104,CGI-D,DNAJB9,compound,gene,2
4104,CGI-D,WNT11,compound,gene,2
4106,CGI-U,FDFT1,compound,gene,1
4106,CGI-U,ORMDL2,compound,gene,1
4106,CGI-U,TCAP,compound,gene,1
4106,CGI-U,LYRM2,compound,gene,1
4106,CGI-U,MRPL48,compound,gene,1
4106,CGI-U,ANKRA2,compound,gene,1
4106,CGI-U,PANK3,compound,gene,1
4106,CGI-U,ATP6V1G1,compound,gene,1
4106,CGI-U,TSNAX,compound,gene,1
4106,CGI-U,SERPINA5,compound,gene,1
4106,CGI-U,CDKN2A,compound,gene,1
4106,CGI-D,KARS1,compound,gene,2
4106,CGI-D,SRSF11,compound,gene,2
4106,CGI-D,SYDE1,compound,gene,2
4106,CGI-D,TRMT61A,compound,gene,2
4106,CGI-D,TRPV1,compound,gene,2
4106,CGI-D,CDR2L,compound,gene,2
4106,CGI-D,ITSN1,compound,gene,2
4107,CGI-U,GATA3,compound,gene,1
4107,CGI-U,COL11A1,compound,gene,1
4107,CGI-U,GRIK4,compound,gene,1
4107,CGI-U,LINC00588,compound,gene,1
4107,CGI-U,SNX13,compound,gene,1
4107,CGI-U,LINC01278,compound,gene,1
4107,CGI-U,CLEC4E,compound,gene,1
4107,CGI-U,CISD1,compound,gene,1
4107,CGI-U,E2F1,compound,gene,1
4107,CGI-U,CPN1,compound,gene,1
4107,CGI-U,ROR2,compound,gene,1
4107,CGI-U,SLC5A4,compound,gene,1
4107,CGI-D,DDX39A,compound,gene,2
4107,CGI-D,DLST,compound,gene,2
4107,CGI-D,CDC45,compound,gene,2
4107,CGI-D,HPRT1,compound,gene,2
4107,CGI-D,BAG3,compound,gene,2
4107,CGI-D,POLG,compound,gene,2
4107,CGI-D,ASXL1,compound,gene,2
4107,CGI-D,TMC5,compound,gene,2
4107,CGI-D,UFC1,compound,gene,2
4107,CGI-D,ESD,compound,gene,2
4107,CGI-D,BPIFA1,compound,gene,2
4107,CGI-D,TSPAN3,compound,gene,2
4114,CGI-U,CARMIL1,compound,gene,1
4114,CGI-U,SOCS2,compound,gene,1
4114,CGI-U,FRS3,compound,gene,1
4114,CGI-U,SDHC,compound,gene,1
4114,CGI-U,MRM2,compound,gene,1
4114,CGI-U,SCARB2,compound,gene,1
4114,CGI-U,MRPS28,compound,gene,1
4114,CGI-D,PLAUR,compound,gene,2
4114,CGI-D,FABP5,compound,gene,2
4114,CGI-D,KDM3A,compound,gene,2
4114,CGI-D,BASP1,compound,gene,2
4114,CGI-D,GFUS,compound,gene,2
4114,CGI-D,PLEKHB2,compound,gene,2
4114,CGI-D,IGF2R,compound,gene,2
4114,CGI-D,RCAN3,compound,gene,2
4114,CGI-D,SCG5,compound,gene,2
4114,CGI-D,CCDC86,compound,gene,2
4114,CGI-D,SERINC1,compound,gene,2
4114,CGI-D,NRIP1,compound,gene,2
4114,CGI-D,HTATIP2,compound,gene,2
4114,CGI-D,GNL2,compound,gene,2
4115,CGI-U,DDIT4,compound,gene,1
4115,CGI-U,UBQLN2,compound,gene,1
4115,CGI-U,SERPINA3,compound,gene,1
4115,CGI-U,DMBT1,compound,gene,1
4115,CGI-U,CHN1,compound,gene,1
4115,CGI-U,HOMER2,compound,gene,1
4115,CGI-U,MIEF1,compound,gene,1
4115,CGI-D,HMGCS1,compound,gene,2
4115,CGI-D,TYMS,compound,gene,2
4115,CGI-D,DNAJB6,compound,gene,2
4115,CGI-D,DDX39A,compound,gene,2
4115,CGI-D,KLK6,compound,gene,2
4115,CGI-D,REEP5,compound,gene,2
4115,CGI-D,MYL12B,compound,gene,2
4115,CGI-D,TPM4,compound,gene,2
4122,CGI-U,CCDC86,compound,gene,1
4122,CGI-U,GATA2,compound,gene,1
4122,CGI-U,LRRC59,compound,gene,1
4122,CGI-U,REXO4,compound,gene,1
4122,CGI-U,CCNB2,compound,gene,1
4122,CGI-U,ZNF609,compound,gene,1
4122,CGI-U,PTPN21,compound,gene,1
4122,CGI-U,PEA15,compound,gene,1
4122,CGI-U,SGTA,compound,gene,1
4122,CGI-D,USP1,compound,gene,2
4122,CGI-D,AKR7A2,compound,gene,2
4122,CGI-D,HAUS4,compound,gene,2
4122,CGI-D,CRTAP,compound,gene,2
4122,CGI-D,FOXJ3,compound,gene,2
4122,CGI-D,AHCY,compound,gene,2
4122,CGI-D,NCK1,compound,gene,2
4133,CGI-U,FADD,compound,gene,1
4133,CGI-U,RAB33B,compound,gene,1
4133,CGI-U,TOLLIP,compound,gene,1
4133,CGI-U,ANK2,compound,gene,1
4133,CGI-U,SMC3,compound,gene,1
4133,CGI-U,RAD51B,compound,gene,1
4133,CGI-D,CALU,compound,gene,2
4133,CGI-D,HSD17B8,compound,gene,2
4133,CGI-D,SPN,compound,gene,2
4133,CGI-D,ZNF444,compound,gene,2
4133,CGI-D,NCOA3,compound,gene,2
4133,CGI-D,MCM7,compound,gene,2
4133,CGI-D,ZNF586,compound,gene,2
4133,CGI-D,TAF2,compound,gene,2
4133,CGI-D,KCNN3,compound,gene,2
4135,CGI-U,SQSTM1,compound,gene,1
4135,CGI-U,MAPKAPK5,compound,gene,1
4135,CGI-U,ABHD4,compound,gene,1
4135,CGI-U,KLHL24,compound,gene,1
4135,CGI-U,XIST,compound,gene,1
4135,CGI-U,NUPR1,compound,gene,1
4135,CGI-U,GATAD1,compound,gene,1
4135,CGI-U,MARS1,compound,gene,1
4135,CGI-U,FOXJ3,compound,gene,1
4135,CGI-U,PRAF2,compound,gene,1
4135,CGI-D,NOP56,compound,gene,2
4135,CGI-D,TCFL5,compound,gene,2
4135,CGI-D,SMARCD2,compound,gene,2
4135,CGI-D,DTL,compound,gene,2
4135,CGI-D,ANAPC1,compound,gene,2
4139,CGI-U,ALAS1,compound,gene,1
4139,CGI-U,EGR1,compound,gene,1
4139,CGI-U,PTGS2,compound,gene,1
4139,CGI-U,LMNA,compound,gene,1
4139,CGI-U,DDX11,compound,gene,1
4139,CGI-U,FBXO11,compound,gene,1
4139,CGI-U,DDX19A,compound,gene,1
4139,CGI-U,CDC42EP1,compound,gene,1
4139,CGI-U,PPP1R15A,compound,gene,1
4139,CGI-U,STX4,compound,gene,1
4139,CGI-U,CCDC22,compound,gene,1
4139,CGI-D,PLK1,compound,gene,2
4139,CGI-D,MKI67,compound,gene,2
4139,CGI-D,ITGB1BP1,compound,gene,2
4139,CGI-D,NDC80,compound,gene,2
4139,CGI-D,TM9SF2,compound,gene,2
4139,CGI-D,SNX5,compound,gene,2
4139,CGI-D,SET,compound,gene,2
4139,CGI-D,GOLT1B,compound,gene,2
4139,CGI-D,ORMDL2,compound,gene,2
4141,CGI-U,AGR2,compound,gene,1
4141,CGI-U,HOMER2,compound,gene,1
4141,CGI-U,PSME2,compound,gene,1
4141,CGI-U,ATP6V0E1,compound,gene,1
4141,CGI-U,CYC1,compound,gene,1
4141,CGI-D,ANKS1A,compound,gene,2
4141,CGI-D,PTPRK,compound,gene,2
4141,CGI-D,LPAR3,compound,gene,2
4141,CGI-D,SLC16A5,compound,gene,2
4141,CGI-D,MTFR1,compound,gene,2
4141,CGI-D,PRSS16,compound,gene,2
4141,CGI-D,PPP2R3A,compound,gene,2
4141,CGI-D,GRIN1,compound,gene,2
4141,CGI-D,ANGPT2,compound,gene,2
4141,CGI-D,SEC14L4,compound,gene,2
4141,CGI-D,RHCE,compound,gene,2
4141,CGI-D,REXO5,compound,gene,2
4158,CGI-U,KCTD20,compound,gene,1
4158,CGI-U,EIF4H,compound,gene,1
4158,CGI-U,HP,compound,gene,1
4158,CGI-U,TRA2B,compound,gene,1
4158,CGI-U,FOLR1,compound,gene,1
4158,CGI-U,SNRPB2,compound,gene,1
4158,CGI-D,RRAGC,compound,gene,2
4158,CGI-D,LDLRAD4,compound,gene,2
4158,CGI-D,AVL9,compound,gene,2
4158,CGI-D,SCD,compound,gene,2
4158,CGI-D,CEACAM5,compound,gene,2
4158,CGI-D,CEACAM7,compound,gene,2
4158,CGI-D,QARS1,compound,gene,2
4158,CGI-D,WDR19,compound,gene,2
4158,CGI-D,CRBN,compound,gene,2
4158,CGI-D,RHOQ,compound,gene,2
4158,CGI-D,CDC14B,compound,gene,2
4158,CGI-D,ATP2B1,compound,gene,2
4163,CGI-U,CNP,compound,gene,1
4163,CGI-U,GATA3,compound,gene,1
4163,CGI-U,NPEPPS,compound,gene,1
4163,CGI-U,UPF2,compound,gene,1
4163,CGI-U,ST3GAL5,compound,gene,1
4163,CGI-D,EIF5,compound,gene,2
4163,CGI-D,CRK,compound,gene,2
4163,CGI-D,SLC38A1,compound,gene,2
4163,CGI-D,TCEA2,compound,gene,2
4163,CGI-D,AKT3,compound,gene,2
4163,CGI-D,SLC25A6,compound,gene,2
4163,CGI-D,GREM1,compound,gene,2
4163,CGI-D,C8orf44,compound,gene,2
4163,CGI-D,PARP16,compound,gene,2
4163,CGI-D,KCNK7,compound,gene,2
4163,CGI-D,ANXA2,compound,gene,2
4163,CGI-D,CCNG2,compound,gene,2
4163,CGI-D,RNH1,compound,gene,2
4163,CGI-D,TIMM44,compound,gene,2
4163,CGI-D,ZFPL1,compound,gene,2
4165,CGI-U,ZNF586,compound,gene,1
4165,CGI-U,GOLM1,compound,gene,1
4165,CGI-U,FGGY,compound,gene,1
4165,CGI-U,NSDHL,compound,gene,1
4165,CGI-U,OGA,compound,gene,1
4165,CGI-U,EDC4,compound,gene,1
4165,CGI-D,EIF5,compound,gene,2
4165,CGI-D,NELFCD,compound,gene,2
4165,CGI-D,CANT1,compound,gene,2
4165,CGI-D,RNH1,compound,gene,2
4165,CGI-D,SCRG1,compound,gene,2
4165,CGI-D,SPEG,compound,gene,2
4165,CGI-D,CFL1,compound,gene,2
4165,CGI-D,DST,compound,gene,2
4168,CGI-U,NNT,compound,gene,1
4168,CGI-U,DHRS2,compound,gene,1
4168,CGI-U,FURIN,compound,gene,1
4168,CGI-U,MEF2C,compound,gene,1
4168,CGI-U,INTS3,compound,gene,1
4168,CGI-U,PRKAG2,compound,gene,1
4168,CGI-U,RRAGD,compound,gene,1
4168,CGI-U,PXMP2,compound,gene,1
4168,CGI-U,MBNL1,compound,gene,1
4168,CGI-U,CD160,compound,gene,1
4168,CGI-U,ARHGAP4,compound,gene,1
4168,CGI-U,IL21R,compound,gene,1
4168,CGI-U,HYAL1,compound,gene,1
4168,CGI-U,GOLM1,compound,gene,1
4168,CGI-U,NF2,compound,gene,1
4168,CGI-U,TREM2,compound,gene,1
4168,CGI-D,ZNF586,compound,gene,2
4168,CGI-D,DAP3,compound,gene,2
4168,CGI-D,CENPI,compound,gene,2
4168,CGI-D,PXDN,compound,gene,2
4168,CGI-D,COPB2,compound,gene,2
4168,CGI-D,PWP1,compound,gene,2
4168,CGI-D,TOR1A,compound,gene,2
4168,CGI-D,PCGF1,compound,gene,2
4168,CGI-D,TXK,compound,gene,2
4168,CGI-D,PLK1,compound,gene,2
4168,CGI-D,HNRNPH3,compound,gene,2
4170,CGI-U,NOTCH1,compound,gene,1
4170,CGI-U,DOLK,compound,gene,1
4170,CGI-U,DENND2D,compound,gene,1
4170,CGI-U,SPP1,compound,gene,1
4170,CGI-U,NPAT,compound,gene,1
4170,CGI-U,GLOD4,compound,gene,1
4170,CGI-U,YWHAB,compound,gene,1
4170,CGI-U,LILRB1,compound,gene,1
4170,CGI-U,GPATCH3,compound,gene,1
4170,CGI-D,GOLT1B,compound,gene,2
4170,CGI-D,MYO1D,compound,gene,2
4170,CGI-D,FIS1,compound,gene,2
4170,CGI-D,SEPTIN11,compound,gene,2
4170,CGI-D,SERBP1,compound,gene,2
4170,CGI-D,NOTCH4,compound,gene,2
4170,CGI-D,EPS8,compound,gene,2
4170,CGI-D,TUBA4A,compound,gene,2
4170,CGI-D,NT5DC3,compound,gene,2
4170,CGI-D,CXCR6,compound,gene,2
4170,CGI-D,THAP9-AS1,compound,gene,2
4170,CGI-D,TPI1,compound,gene,2
4170,CGI-D,ZNF146,compound,gene,2
4173,CGI-U,NFATC4,compound,gene,1
4173,CGI-U,FURIN,compound,gene,1
4173,CGI-U,DHDDS,compound,gene,1
4173,CGI-U,CXCL2,compound,gene,1
4173,CGI-U,BCL7B,compound,gene,1
4173,CGI-U,COL11A1,compound,gene,1
4173,CGI-U,SLC25A22,compound,gene,1
4173,CGI-U,AGBL5,compound,gene,1
4173,CGI-D,NIPSNAP1,compound,gene,2
4173,CGI-D,CCNB2,compound,gene,2
4173,CGI-D,PGM1,compound,gene,2
4173,CGI-D,S100A13,compound,gene,2
4173,CGI-D,SMC1A,compound,gene,2
4173,CGI-D,PARP2,compound,gene,2
4173,CGI-D,IMP3,compound,gene,2
4173,CGI-D,TRAPPC3,compound,gene,2
4173,CGI-D,ASPM,compound,gene,2
4173,CGI-D,PSME1,compound,gene,2
4173,CGI-D,ANXA5,compound,gene,2
4174,CGI-U,GARRE1,compound,gene,1
4174,CGI-U,PLCB3,compound,gene,1
4174,CGI-U,PRRC2A,compound,gene,1
4174,CGI-U,LETM1,compound,gene,1
4174,CGI-U,SFXN1,compound,gene,1
4174,CGI-U,OTUD4,compound,gene,1
4174,CGI-U,FBXO9,compound,gene,1
4174,CGI-U,SF1,compound,gene,1
4174,CGI-U,CCL21,compound,gene,1
4174,CGI-U,TRIP10,compound,gene,1
4174,CGI-U,NR2F6,compound,gene,1
4174,CGI-U,CMC2,compound,gene,1
4174,CGI-D,HNMT,compound,gene,2
4174,CGI-D,LRIG2,compound,gene,2
4174,CGI-D,GABRA4,compound,gene,2
4174,CGI-D,NUDCD3,compound,gene,2
4174,CGI-D,KRTAP1-3,compound,gene,2
4174,CGI-D,RAB40AL,compound,gene,2
4174,CGI-D,DDX60,compound,gene,2
4174,CGI-D,KLF3,compound,gene,2
4174,CGI-D,RNF39,compound,gene,2
4178,CGI-U,TFF1,compound,gene,1
4178,CGI-U,LYZ,compound,gene,1
4178,CGI-U,AGBL5,compound,gene,1
4178,CGI-U,TREM2,compound,gene,1
4178,CGI-U,KLHDC4,compound,gene,1
4178,CGI-U,GAL3ST1,compound,gene,1
4178,CGI-U,TAF1,compound,gene,1
4178,CGI-U,CAP1,compound,gene,1
4178,CGI-U,GABRB3,compound,gene,1
4178,CGI-U,G3BP1,compound,gene,1
4178,CGI-U,ABHD6,compound,gene,1
4178,CGI-U,SDHC,compound,gene,1
4178,CGI-D,CEBPB,compound,gene,2
4178,CGI-D,PPP2R5E,compound,gene,2
4178,CGI-D,OXA1L,compound,gene,2
4178,CGI-D,E2F6,compound,gene,2
4178,CGI-D,TBC1D1,compound,gene,2
4178,CGI-D,NUDT9,compound,gene,2
4178,CGI-D,TMSB15A,compound,gene,2
4178,CGI-D,POLR3C,compound,gene,2
4178,CGI-D,SPON1,compound,gene,2
4178,CGI-D,NES,compound,gene,2
4184,CGI-U,IKZF1,compound,gene,1
4184,CGI-U,PIGB,compound,gene,1
4184,CGI-U,BHLHE40,compound,gene,1
4184,CGI-U,DHRS2,compound,gene,1
4184,CGI-U,CCP110,compound,gene,1
4184,CGI-U,LYZ,compound,gene,1
4184,CGI-U,ERAP2,compound,gene,1
4184,CGI-U,AMDHD2,compound,gene,1
4184,CGI-U,DCK,compound,gene,1
4184,CGI-U,SORBS3,compound,gene,1
4184,CGI-U,MRPL4,compound,gene,1
4184,CGI-D,DLST,compound,gene,2
4184,CGI-D,TM9SF3,compound,gene,2
4184,CGI-D,TRMT9B,compound,gene,2
4184,CGI-D,HIP1R,compound,gene,2
4184,CGI-D,PXDN,compound,gene,2
4192,CGI-U,PFKL,compound,gene,1
4192,CGI-U,KIF5C,compound,gene,1
4192,CGI-U,MEF2C,compound,gene,1
4192,CGI-U,TCTN1,compound,gene,1
4192,CGI-U,GSTM3,compound,gene,1
4192,CGI-U,KIF1B,compound,gene,1
4192,CGI-U,PHF8,compound,gene,1
4192,CGI-U,CNOT4,compound,gene,1
4192,CGI-U,CCT6B,compound,gene,1
4192,CGI-U,PER3,compound,gene,1
4192,CGI-U,DNAJB1,compound,gene,1
4192,CGI-U,PINK1,compound,gene,1
4192,CGI-U,NBR1,compound,gene,1
4192,CGI-U,AARSD1,compound,gene,1
4192,CGI-U,LUZP1,compound,gene,1
4192,CGI-D,BID,compound,gene,2
4192,CGI-D,PFN1,compound,gene,2
4192,CGI-D,DLD,compound,gene,2
4192,CGI-D,CHAC1,compound,gene,2
4192,CGI-D,RPS4Y1,compound,gene,2
4192,CGI-D,SMPDL3A,compound,gene,2
4192,CGI-D,SELENBP1,compound,gene,2
4192,CGI-D,NABP2,compound,gene,2
4192,CGI-D,BRIP1,compound,gene,2
4201,CGI-U,GPD1L,compound,gene,1
4201,CGI-U,EGF,compound,gene,1
4201,CGI-U,ZNF22,compound,gene,1
4201,CGI-U,STIMATE,compound,gene,1
4201,CGI-U,ACAP2,compound,gene,1
4201,CGI-U,RBM15B,compound,gene,1
4201,CGI-D,AKT3,compound,gene,2
4201,CGI-D,CLTB,compound,gene,2
4201,CGI-D,FIS1,compound,gene,2
4201,CGI-D,EIF1AY,compound,gene,2
4201,CGI-D,SH2D1A,compound,gene,2
4201,CGI-D,CSNK1E,compound,gene,2
4201,CGI-D,DNAJC4,compound,gene,2
4212,CGI-U,H2BC21,compound,gene,1
4212,CGI-U,DMWD,compound,gene,1
4212,CGI-U,SLC22A14,compound,gene,1
4212,CGI-U,FKRP,compound,gene,1
4212,CGI-U,KRT32,compound,gene,1
4212,CGI-U,VENTX,compound,gene,1
4212,CGI-U,SDK2,compound,gene,1
4212,CGI-U,GPR162,compound,gene,1
4212,CGI-U,OR12D3,compound,gene,1
4212,CGI-U,CRYBB1,compound,gene,1
4212,CGI-U,CA5B,compound,gene,1
4212,CGI-U,DMPK,compound,gene,1
4212,CGI-U,CTAG2,compound,gene,1
4212,CGI-D,SUV39H1,compound,gene,2
4212,CGI-D,CDCA3,compound,gene,2
4212,CGI-D,MRPS2,compound,gene,2
4212,CGI-D,ELP1,compound,gene,2
4212,CGI-D,NUDCD3,compound,gene,2
4212,CGI-D,IBTK,compound,gene,2
4212,CGI-D,RACGAP1,compound,gene,2
4212,CGI-D,ABCF3,compound,gene,2
4212,CGI-D,CDK7,compound,gene,2
4212,CGI-D,JADE1,compound,gene,2
4217,CGI-U,DMBT1,compound,gene,1
4217,CGI-U,JADE2,compound,gene,1
4217,CGI-U,MYLK,compound,gene,1
4217,CGI-U,NSDHL,compound,gene,1
4217,CGI-U,PJA2,compound,gene,1
4217,CGI-U,TRAM2,compound,gene,1
4217,CGI-U,SUSD6,compound,gene,1
4217,CGI-U,RBPMS,compound,gene,1
4217,CGI-U,GRM6,compound,gene,1
4217,CGI-U,RBM6,compound,gene,1
4217,CGI-U,NPAT,compound,gene,1
4217,CGI-U,AAAS,compound,gene,1
4217,CGI-U,MAN1A2,compound,gene,1
4217,CGI-U,MOK,compound,gene,1
4217,CGI-U,LRRC15,compound,gene,1
4217,CGI-U,SOCS5,compound,gene,1
4217,CGI-D,TIMP1,compound,gene,2
4217,CGI-D,BID,compound,gene,2
4217,CGI-D,PFDN1,compound,gene,2
4217,CGI-D,PSMD2,compound,gene,2
4217,CGI-D,TWF1,compound,gene,2
4217,CGI-D,AP4M1,compound,gene,2
4235,CGI-U,TLR4,compound,gene,1
4235,CGI-U,METRN,compound,gene,1
4235,CGI-U,KIAA0753,compound,gene,1
4235,CGI-U,CDCA4,compound,gene,1
4235,CGI-U,PLCB3,compound,gene,1
4235,CGI-U,PTGS2,compound,gene,1
4235,CGI-U,SEC24D,compound,gene,1
4235,CGI-U,NCK2,compound,gene,1
4235,CGI-U,UQCC1,compound,gene,1
4235,CGI-U,IGF2BP2,compound,gene,1
4235,CGI-U,COL8A1,compound,gene,1
4235,CGI-D,PEG10,compound,gene,2
4235,CGI-D,MRPS2,compound,gene,2
4235,CGI-D,SERBP1,compound,gene,2
4235,CGI-D,C8orf44,compound,gene,2
4235,CGI-D,RBCK1,compound,gene,2
4235,CGI-D,HDGF,compound,gene,2
4235,CGI-D,LY6G6D,compound,gene,2
4236,CGI-U,TLE5,compound,gene,1
4236,CGI-U,FBLN5,compound,gene,1
4236,CGI-U,LRRC41,compound,gene,1
4236,CGI-U,FKBP5,compound,gene,1
4236,CGI-U,CCS,compound,gene,1
4236,CGI-U,GET3,compound,gene,1
4236,CGI-U,RPL13,compound,gene,1
4236,CGI-U,DRG2,compound,gene,1
4236,CGI-U,GNAI2,compound,gene,1
4236,CGI-U,CIRBP,compound,gene,1
4236,CGI-U,NUP93,compound,gene,1
4236,CGI-U,PGLS,compound,gene,1
4236,CGI-U,COL4A1,compound,gene,1
4236,CGI-U,ZYX,compound,gene,1
4236,CGI-U,GFRA1,compound,gene,1
4236,CGI-U,PSMC3,compound,gene,1
4236,CGI-D,KRT33B,compound,gene,2
4236,CGI-D,GTF2E2,compound,gene,2
4236,CGI-D,DPY19L2P2,compound,gene,2
4236,CGI-D,SREBF2,compound,gene,2
4236,CGI-D,MGAM,compound,gene,2
4236,CGI-D,STK25,compound,gene,2
4236,CGI-D,DNAI1,compound,gene,2
4236,CGI-D,GHRH,compound,gene,2
4236,CGI-D,EXT1,compound,gene,2
4236,CGI-D,RCBTB1,compound,gene,2
4236,CGI-D,SULT1E1,compound,gene,2
4236,CGI-D,RLF,compound,gene,2
4236,CGI-D,RBM48,compound,gene,2
4236,CGI-D,CCL8,compound,gene,2
4236,CGI-D,NECAB2,compound,gene,2
4236,CGI-D,GZMA,compound,gene,2
4236,CGI-D,C1orf21,compound,gene,2
4237,CGI-U,GRM6,compound,gene,1
4237,CGI-U,GALNS,compound,gene,1
4237,CGI-U,BPHL,compound,gene,1
4237,CGI-U,SCARB2,compound,gene,1
4237,CGI-U,WDR59,compound,gene,1
4237,CGI-U,CDH9,compound,gene,1
4237,CGI-U,TGFB3,compound,gene,1
4237,CGI-U,TNFSF11,compound,gene,1
4237,CGI-U,ACHE,compound,gene,1
4237,CGI-D,EEF1A2,compound,gene,2
4237,CGI-D,CHMP4A,compound,gene,2
4237,CGI-D,SLC7A11,compound,gene,2
4237,CGI-D,PSMB10,compound,gene,2
4237,CGI-D,VPS50,compound,gene,2
4237,CGI-D,SNHG32,compound,gene,2
4237,CGI-D,CAPN2,compound,gene,2
4237,CGI-D,WASHC4,compound,gene,2
4237,CGI-D,SCARA3,compound,gene,2
4237,CGI-D,FUCA1,compound,gene,2
4238,CGI-U,PFKL,compound,gene,1
4238,CGI-U,NUP88,compound,gene,1
4238,CGI-U,PRPF31,compound,gene,1
4238,CGI-U,POLE2,compound,gene,1
4238,CGI-U,RPS3,compound,gene,1
4238,CGI-U,ARF5,compound,gene,1
4238,CGI-U,PAXIP1,compound,gene,1
4238,CGI-U,DNAJB2,compound,gene,1
4238,CGI-D,PSMG1,compound,gene,2
4238,CGI-D,SGK1,compound,gene,2
4238,CGI-D,BRCA1,compound,gene,2
4238,CGI-D,DDB2,compound,gene,2
4238,CGI-D,SLC35F2,compound,gene,2
4238,CGI-D,GREM1,compound,gene,2
4238,CGI-D,GADD45B,compound,gene,2
4238,CGI-D,MSMO1,compound,gene,2
4238,CGI-D,FAM53C,compound,gene,2
4238,CGI-D,RAD54B,compound,gene,2
4238,CGI-D,CTNND1,compound,gene,2
4238,CGI-D,ELF1,compound,gene,2
4239,CGI-U,CPSF4,compound,gene,1
4239,CGI-U,LILRB1,compound,gene,1
4239,CGI-U,PYCR1,compound,gene,1
4239,CGI-U,MYC,compound,gene,1
4239,CGI-U,CARMIL1,compound,gene,1
4239,CGI-U,GPATCH3,compound,gene,1
4239,CGI-U,RHOH,compound,gene,1
4239,CGI-U,GARNL3,compound,gene,1
4239,CGI-U,ARF5,compound,gene,1
