head,relation,tail,head_type,tail_type,label
243,CGI-U,PHF11,compound,gene,1
243,CGI-U,CFAP20,compound,gene,1
243,CGI-U,MED6,compound,gene,1
243,CGI-U,SRSF1,compound,gene,1
243,CGI-U,EIF4A3,compound,gene,1
243,CGI-U,PDLIM2,compound,gene,1
243,CGI-U,PARVB,compound,gene,1
243,CGI-U,MKRN1,compound,gene,1
243,CGI-D,GTPBP2,compound,gene,2
243,CGI-D,MAT1A,compound,gene,2
243,CGI-D,KCTD14,compound,gene,2
243,CGI-D,KCNK7,compound,gene,2
243,CGI-D,FOXN1,compound,gene,2
243,CGI-D,AMH,compound,gene,2
244,CGI-U,HAT1,compound,gene,1
244,CGI-U,KAT6B,compound,gene,1
244,CGI-U,SPAG4,compound,gene,1
244,CGI-U,HES1,compound,gene,1
244,CGI-U,MYLK,compound,gene,1
244,CGI-D,TXNDC9,compound,gene,2
244,CGI-D,MAPK13,compound,gene,2
244,CGI-D,PSMB8,compound,gene,2
244,CGI-D,ILK,compound,gene,2
244,CGI-D,FBXO21,compound,gene,2
244,CGI-D,UBC,compound,gene,2
244,CGI-D,PCDH1,compound,gene,2
244,CGI-D,CACNB4,compound,gene,2
244,CGI-D,DUSP14,compound,gene,2
244,CGI-D,NT5DC3,compound,gene,2
244,CGI-D,CAV1,compound,gene,2
244,CGI-D,ETV5,compound,gene,2
244,CGI-D,TWIST1,compound,gene,2
244,CGI-D,ELMO2,compound,gene,2
244,CGI-D,ITGA3,compound,gene,2
244,CGI-D,TERF2IP,compound,gene,2
264,CGI-U,CDH3,compound,gene,1
264,CGI-U,GRB10,compound,gene,1
264,CGI-U,MYB,compound,gene,1
264,CGI-U,DVL1,compound,gene,1
264,CGI-U,ANO10,compound,gene,1
264,CGI-U,SLC1A5,compound,gene,1
264,CGI-U,CLDN4,compound,gene,1
264,CGI-U,HOMER2,compound,gene,1
264,CGI-U,ILRUN,compound,gene,1
264,CGI-U,TACSTD2,compound,gene,1
264,CGI-U,KCTD20,compound,gene,1
264,CGI-U,SMARCA4,compound,gene,1
264,CGI-U,ZMIZ1,compound,gene,1
264,CGI-D,ARNT2,compound,gene,2
264,CGI-D,CNDP2,compound,gene,2
264,CGI-D,AKT3,compound,gene,2
264,CGI-D,DUSP11,compound,gene,2
264,CGI-D,PLAAT1,compound,gene,2
264,CGI-D,HOXA5,compound,gene,2
264,CGI-D,ABL1,compound,gene,2
264,CGI-D,DLST,compound,gene,2
264,CGI-D,RCL1,compound,gene,2
264,CGI-D,MSN,compound,gene,2
264,CGI-D,CENPF,compound,gene,2
298,CGI-U,PHKB,compound,gene,1
298,CGI-U,HROB,compound,gene,1
298,CGI-U,CIAO3,compound,gene,1
298,CGI-U,DEFA6,compound,gene,1
298,CGI-U,GNAZ,compound,gene,1
298,CGI-U,PCDHGA1,compound,gene,1
298,CGI-U,PCDHGC3,compound,gene,1
298,CGI-U,PROP1,compound,gene,1
298,CGI-U,PRY,compound,gene,1
298,CGI-U,WNT3,compound,gene,1
298,CGI-D,BASP1,compound,gene,2
298,CGI-D,SBNO1,compound,gene,2
298,CGI-D,ANXA5,compound,gene,2
298,CGI-D,ANXA7,compound,gene,2
298,CGI-D,MARCKSL1,compound,gene,2
298,CGI-D,IBTK,compound,gene,2
298,CGI-D,ATF1,compound,gene,2
298,CGI-D,ME1,compound,gene,2
298,CGI-D,NAAA,compound,gene,2
298,CGI-D,UBE2D1,compound,gene,2
323,CGI-U,FBXO11,compound,gene,1
323,CGI-U,XPO7,compound,gene,1
323,CGI-U,HLA-DPB1,compound,gene,1
323,CGI-U,SLC25A16,compound,gene,1
323,CGI-D,CCN2,compound,gene,2
323,CGI-D,DLST,compound,gene,2
323,CGI-D,PHB2,compound,gene,2
323,CGI-D,NPTX2,compound,gene,2
323,CGI-D,CTSD,compound,gene,2
323,CGI-D,ATP6V1D,compound,gene,2
323,CGI-D,FLNA,compound,gene,2
323,CGI-D,MT1E,compound,gene,2
323,CGI-D,DSTN,compound,gene,2
323,CGI-D,POLG,compound,gene,2
323,CGI-D,C3,compound,gene,2
323,CGI-D,QTRT1,compound,gene,2
323,CGI-D,ZMAT5,compound,gene,2
323,CGI-D,VGLL4,compound,gene,2
338,CGI-U,CYB561,compound,gene,1
338,CGI-U,FPGS,compound,gene,1
338,CGI-U,HEBP1,compound,gene,1
338,CGI-U,TERF2IP,compound,gene,1
338,CGI-U,NPAT,compound,gene,1
338,CGI-U,TFPT,compound,gene,1
338,CGI-U,IKBKG,compound,gene,1
338,CGI-U,AURKAIP1,compound,gene,1
338,CGI-U,LY6D,compound,gene,1
338,CGI-U,NAA35,compound,gene,1
338,CGI-D,PRR13,compound,gene,2
338,CGI-D,ITGB1,compound,gene,2
338,CGI-D,AP3S1,compound,gene,2
338,CGI-D,USP22,compound,gene,2
338,CGI-D,PTK2B,compound,gene,2
338,CGI-D,SLC25A23,compound,gene,2
338,CGI-D,NCKAP1,compound,gene,2
338,CGI-D,ZNF415,compound,gene,2
338,CGI-D,SPATA7,compound,gene,2
338,CGI-D,ZFAND1,compound,gene,2
338,CGI-D,PLEKHB2,compound,gene,2
370,CGI-U,SBNO2,compound,gene,1
370,CGI-U,PIMREG,compound,gene,1
370,CGI-U,TROAP,compound,gene,1
370,CGI-U,RBL2,compound,gene,1
370,CGI-U,HSD17B10,compound,gene,1
370,CGI-U,NUSAP1,compound,gene,1
370,CGI-U,AAAS,compound,gene,1
370,CGI-U,NUCB1,compound,gene,1
370,CGI-U,POLR2I,compound,gene,1
370,CGI-U,FLOT2,compound,gene,1
370,CGI-U,TK1,compound,gene,1
370,CGI-D,AVL9,compound,gene,2
370,CGI-D,IL36RN,compound,gene,2
370,CGI-D,FGFR1,compound,gene,2
370,CGI-D,NGLY1,compound,gene,2
370,CGI-D,HADHB,compound,gene,2
370,CGI-D,ADAMTS5,compound,gene,2
370,CGI-D,GIGYF2,compound,gene,2
370,CGI-D,NRBF2,compound,gene,2
370,CGI-D,MSMO1,compound,gene,2
370,CGI-D,CTSK,compound,gene,2
370,CGI-D,MCOLN3,compound,gene,2
370,CGI-D,CRCT1,compound,gene,2
370,CGI-D,SLC23A2,compound,gene,2
370,CGI-D,TMEM38B,compound,gene,2
370,CGI-D,WDR11,compound,gene,2
412,CGI-U,VAV3,compound,gene,1
412,CGI-U,GPATCH8,compound,gene,1
412,CGI-U,KHSRP,compound,gene,1
412,CGI-U,AAAS,compound,gene,1
412,CGI-U,ZNF589,compound,gene,1
412,CGI-U,CS,compound,gene,1
412,CGI-D,FDFT1,compound,gene,2
412,CGI-D,PALS2,compound,gene,2
412,CGI-D,SUPT20H,compound,gene,2
412,CGI-D,BDH2,compound,gene,2
412,CGI-D,SCGB2A1,compound,gene,2
412,CGI-D,AOPEP,compound,gene,2
412,CGI-D,S100A6,compound,gene,2
412,CGI-D,POLR2K,compound,gene,2
412,CGI-D,RAD9A,compound,gene,2
412,CGI-D,PEG10,compound,gene,2
412,CGI-D,PCMT1,compound,gene,2
450,CGI-U,SLC37A4,compound,gene,1
450,CGI-U,AMDHD2,compound,gene,1
450,CGI-U,FSD1,compound,gene,1
450,CGI-U,FBXO9,compound,gene,1
450,CGI-U,RELB,compound,gene,1
450,CGI-U,RPL39L,compound,gene,1
450,CGI-U,GSTZ1,compound,gene,1
450,CGI-U,ALG3,compound,gene,1
450,CGI-U,ERN2,compound,gene,1
450,CGI-D,HMGCS1,compound,gene,2
450,CGI-D,AKT3,compound,gene,2
450,CGI-D,TRIB3,compound,gene,2
450,CGI-D,ERBB4,compound,gene,2
450,CGI-D,FOSL2,compound,gene,2
450,CGI-D,KRT5,compound,gene,2
450,CGI-D,SYNE1,compound,gene,2
450,CGI-D,PLAAT1,compound,gene,2
450,CGI-D,NUCB2,compound,gene,2
450,CGI-D,N4BP3,compound,gene,2
450,CGI-D,PCCB,compound,gene,2
450,CGI-D,MEF2D,compound,gene,2
450,CGI-D,EPHB1,compound,gene,2
450,CGI-D,TES,compound,gene,2
460,CGI-U,ACLY,compound,gene,1
460,CGI-U,RPA2,compound,gene,1
460,CGI-U,ITGB3,compound,gene,1
460,CGI-U,CCNO,compound,gene,1
460,CGI-U,SPEN,compound,gene,1
460,CGI-U,DSP,compound,gene,1
460,CGI-U,UFD1,compound,gene,1
460,CGI-U,TBC1D8,compound,gene,1
460,CGI-U,OAS3,compound,gene,1
460,CGI-D,RFNG,compound,gene,2
460,CGI-D,SNCA,compound,gene,2
460,CGI-D,DNAJB6,compound,gene,2
460,CGI-D,VEGFA,compound,gene,2
460,CGI-D,SPRY1,compound,gene,2
460,CGI-D,ABL1,compound,gene,2
460,CGI-D,ALAS1,compound,gene,2
460,CGI-D,KLK13,compound,gene,2
460,CGI-D,TRAPPC3,compound,gene,2
460,CGI-D,DEPP1,compound,gene,2
460,CGI-D,DMAC2,compound,gene,2
460,CGI-D,MARK4,compound,gene,2
462,CGI-U,MAMLD1,compound,gene,1
462,CGI-U,KRT19,compound,gene,1
462,CGI-U,YWHAB,compound,gene,1
462,CGI-U,CHAF1A,compound,gene,1
462,CGI-U,BLTP2,compound,gene,1
462,CGI-U,FOS,compound,gene,1
462,CGI-U,CSE1L,compound,gene,1
462,CGI-U,NCL,compound,gene,1
462,CGI-U,SYPL1,compound,gene,1
462,CGI-U,CAD,compound,gene,1
462,CGI-U,ATP5F1A,compound,gene,1
462,CGI-U,YTHDF1,compound,gene,1
462,CGI-U,TPX2,compound,gene,1
462,CGI-U,GARRE1,compound,gene,1
462,CGI-U,PEX11A,compound,gene,1
462,CGI-D,RGCC,compound,gene,2
462,CGI-D,ATP6V1D,compound,gene,2
462,CGI-D,CRK,compound,gene,2
462,CGI-D,CXCR6,compound,gene,2
462,CGI-D,CDKN1B,compound,gene,2
462,CGI-D,TTC33,compound,gene,2
462,CGI-D,CYTIP,compound,gene,2
464,CGI-U,NFATC3,compound,gene,1
464,CGI-U,IKZF1,compound,gene,1
464,CGI-U,TBL1X,compound,gene,1
464,CGI-U,SMAD3,compound,gene,1
464,CGI-U,HMBOX1,compound,gene,1
464,CGI-U,PDPK1,compound,gene,1
464,CGI-U,EAPP,compound,gene,1
464,CGI-D,BASP1,compound,gene,2
464,CGI-D,SNX7,compound,gene,2
464,CGI-D,HSPA8,compound,gene,2
464,CGI-D,ANKS1A,compound,gene,2
464,CGI-D,GFOD1,compound,gene,2
464,CGI-D,ANKRD6,compound,gene,2
464,CGI-D,CAT,compound,gene,2
464,CGI-D,RFX5,compound,gene,2
464,CGI-D,ZCCHC4,compound,gene,2
464,CGI-D,CPB2,compound,gene,2
464,CGI-D,IFT74,compound,gene,2
464,CGI-D,CIAPIN1,compound,gene,2
464,CGI-D,SPINK1,compound,gene,2
464,CGI-D,FCGR2B,compound,gene,2
464,CGI-D,TAB1,compound,gene,2
464,CGI-D,UPK1A,compound,gene,2
464,CGI-D,TBCC,compound,gene,2
464,CGI-D,TMEM50A,compound,gene,2
564,CGI-U,BACE2,compound,gene,1
564,CGI-U,BZW2,compound,gene,1
564,CGI-U,VAV3,compound,gene,1
564,CGI-U,DPY19L1,compound,gene,1
564,CGI-U,PRUNE1,compound,gene,1
564,CGI-U,NFIL3,compound,gene,1
564,CGI-U,RFK,compound,gene,1
564,CGI-U,SCP2,compound,gene,1
564,CGI-U,HDAC2,compound,gene,1
564,CGI-D,CCDC86,compound,gene,2
564,CGI-D,HNMT,compound,gene,2
564,CGI-D,FUT1,compound,gene,2
564,CGI-D,CCNC,compound,gene,2
564,CGI-D,AKT3,compound,gene,2
564,CGI-D,SMC1A,compound,gene,2
564,CGI-D,KRTAP1-3,compound,gene,2
564,CGI-D,CTNND1,compound,gene,2
564,CGI-D,PMM2,compound,gene,2
564,CGI-D,OXA1L,compound,gene,2
564,CGI-D,CCNB1,compound,gene,2
564,CGI-D,RNH1,compound,gene,2
564,CGI-D,CACNB4,compound,gene,2
564,CGI-D,FABP3,compound,gene,2
598,CGI-U,RNF167,compound,gene,1
598,CGI-U,RPL23AP32,compound,gene,1
598,CGI-U,TRMT112,compound,gene,1
598,CGI-U,UBASH3A,compound,gene,1
598,CGI-U,FGFBP1,compound,gene,1
598,CGI-U,ADM2,compound,gene,1
598,CGI-U,LILRB1,compound,gene,1
598,CGI-U,CTBP2,compound,gene,1
598,CGI-U,FBXO9,compound,gene,1
598,CGI-D,NAPG,compound,gene,2
598,CGI-D,TCFL5,compound,gene,2
598,CGI-D,ZPR1,compound,gene,2
598,CGI-D,STXBP6,compound,gene,2
598,CGI-D,GLDC,compound,gene,2
598,CGI-D,PTPRG,compound,gene,2
598,CGI-D,PRKCD,compound,gene,2
598,CGI-D,MYO6,compound,gene,2
598,CGI-D,TMEM30A,compound,gene,2
598,CGI-D,ETNK1,compound,gene,2
598,CGI-D,CST4,compound,gene,2
598,CGI-D,ZNF165,compound,gene,2
598,CGI-D,STX6,compound,gene,2
598,CGI-D,MICA,compound,gene,2
598,CGI-D,ACTR3B,compound,gene,2
598,CGI-D,STAU2,compound,gene,2
598,CGI-D,UCK2,compound,gene,2
681,CGI-U,SIRT3,compound,gene,1
681,CGI-U,RPA2,compound,gene,1
681,CGI-U,SKA1,compound,gene,1
681,CGI-U,IL22RA1,compound,gene,1
681,CGI-U,RNASEH2A,compound,gene,1
681,CGI-U,PPARG,compound,gene,1
681,CGI-D,STUB1,compound,gene,2
681,CGI-D,TXNDC9,compound,gene,2
681,CGI-D,C2orf49,compound,gene,2
681,CGI-D,VIM,compound,gene,2
681,CGI-D,LSM5,compound,gene,2
753,CGI-U,FABP7,compound,gene,1
753,CGI-U,BEX1,compound,gene,1
753,CGI-U,AGPS,compound,gene,1
753,CGI-U,MTTP,compound,gene,1
753,CGI-U,NCOR2,compound,gene,1
753,CGI-U,ASXL1,compound,gene,1
753,CGI-U,SMAD4,compound,gene,1
753,CGI-U,ERO1A,compound,gene,1
753,CGI-U,MED24,compound,gene,1
753,CGI-D,HACD3,compound,gene,2
753,CGI-D,NNMT,compound,gene,2
753,CGI-D,KRT23,compound,gene,2
753,CGI-D,COQ4,compound,gene,2
753,CGI-D,RGS14,compound,gene,2
753,CGI-D,HBP1,compound,gene,2
753,CGI-D,RBFA,compound,gene,2
753,CGI-D,MATK,compound,gene,2
753,CGI-D,TDRD7,compound,gene,2
790,CGI-U,TIMM17B,compound,gene,1
790,CGI-U,ACLY,compound,gene,1
790,CGI-U,ZMYM3,compound,gene,1
790,CGI-U,SEC61A1,compound,gene,1
790,CGI-U,PPARG,compound,gene,1
790,CGI-U,BRCA2,compound,gene,1
790,CGI-U,SF3A3,compound,gene,1
790,CGI-U,GLE1,compound,gene,1
790,CGI-U,DIO2,compound,gene,1
790,CGI-U,SLC5A6,compound,gene,1
790,CGI-U,RCVRN,compound,gene,1
790,CGI-D,ZNF44,compound,gene,2
790,CGI-D,STK19,compound,gene,2
790,CGI-D,NDUFA5,compound,gene,2
790,CGI-D,ZNF205,compound,gene,2
790,CGI-D,KIF3B,compound,gene,2
790,CGI-D,PLXNB2,compound,gene,2
833,CGI-U,XIST,compound,gene,1
833,CGI-U,MAPK1,compound,gene,1
833,CGI-U,RYBP,compound,gene,1
833,CGI-D,PRMT2,compound,gene,2
833,CGI-D,BASP1,compound,gene,2
833,CGI-D,TXK,compound,gene,2
833,CGI-D,CSRP1,compound,gene,2
833,CGI-D,GOLT1B,compound,gene,2
833,CGI-D,DHRS7,compound,gene,2
833,CGI-D,TPPP,compound,gene,2
833,CGI-D,UGDH,compound,gene,2
833,CGI-D,DNAL4,compound,gene,2
833,CGI-D,ADARB2,compound,gene,2
833,CGI-D,NGRN,compound,gene,2
833,CGI-D,LAMA2,compound,gene,2
833,CGI-D,KIAA0319,compound,gene,2
838,CGI-U,SATB1,compound,gene,1
838,CGI-U,GADD45B,compound,gene,1
838,CGI-U,SLCO4A1,compound,gene,1
838,CGI-U,FAIM,compound,gene,1
838,CGI-U,CES1,compound,gene,1
838,CGI-U,RSU1,compound,gene,1
838,CGI-U,POU5F1P4,compound,gene,1
838,CGI-D,UBE2S,compound,gene,2
838,CGI-D,STUB1,compound,gene,2
838,CGI-D,PRR7,compound,gene,2
838,CGI-D,GRN,compound,gene,2
838,CGI-D,TUBA1A,compound,gene,2
838,CGI-D,DDAH1,compound,gene,2
838,CGI-D,PSAP,compound,gene,2
838,CGI-D,NOL12,compound,gene,2
838,CGI-D,ASPM,compound,gene,2
838,CGI-D,TARBP2,compound,gene,2
838,CGI-D,TPD52L1,compound,gene,2
838,CGI-D,DDX49,compound,gene,2
838,CGI-D,RNFT2,compound,gene,2
838,CGI-D,ANKS1A,compound,gene,2
838,CGI-D,VAT1,compound,gene,2
861,CGI-U,LNPEP,compound,gene,1
861,CGI-U,IKBKE,compound,gene,1
861,CGI-U,METTL16,compound,gene,1
861,CGI-U,BPIFA1,compound,gene,1
861,CGI-U,ADH1C,compound,gene,1
861,CGI-U,EGLN3,compound,gene,1
861,CGI-U,XIAP,compound,gene,1
861,CGI-U,KCNA4,compound,gene,1
861,CGI-D,VPS28,compound,gene,2
861,CGI-D,MIF,compound,gene,2
861,CGI-D,ATP6V0B,compound,gene,2
861,CGI-D,MPC2,compound,gene,2
861,CGI-D,RPN1,compound,gene,2
861,CGI-D,DUSP6,compound,gene,2
861,CGI-D,ATP5MC2,compound,gene,2
861,CGI-D,ARF5,compound,gene,2
861,CGI-D,RND3,compound,gene,2
861,CGI-D,RPL37,compound,gene,2
861,CGI-D,CALCOCO2,compound,gene,2
861,CGI-D,IMPA2,compound,gene,2
864,CGI-U,SYPL1,compound,gene,1
864,CGI-U,MCM6,compound,gene,1
864,CGI-U,KLHDC2,compound,gene,1
864,CGI-U,MAPK6,compound,gene,1
864,CGI-U,MAPKAPK3,compound,gene,1
864,CGI-U,SEC24D,compound,gene,1
864,CGI-U,PAIP1,compound,gene,1
864,CGI-U,HP,compound,gene,1
864,CGI-U,BAD,compound,gene,1
864,CGI-U,CIDEA,compound,gene,1
864,CGI-U,HBB,compound,gene,1
864,CGI-U,TESK1,compound,gene,1
864,CGI-U,INTS3,compound,gene,1
864,CGI-U,FAM50B,compound,gene,1
864,CGI-U,ZSCAN18,compound,gene,1
864,CGI-D,GNAS,compound,gene,2
864,CGI-D,PHLDA3,compound,gene,2
864,CGI-D,FNBP4,compound,gene,2
864,CGI-D,PGAM1,compound,gene,2
864,CGI-D,ATN1,compound,gene,2
864,CGI-D,EDC4,compound,gene,2
864,CGI-D,BEST1,compound,gene,2
864,CGI-D,THAP11,compound,gene,2
864,CGI-D,MVK,compound,gene,2
864,CGI-D,CHSY1,compound,gene,2
892,CGI-U,CPSF4,compound,gene,1
892,CGI-U,KCTD5,compound,gene,1
892,CGI-U,ELP1,compound,gene,1
892,CGI-U,CCDC86,compound,gene,1
892,CGI-U,MAPK9,compound,gene,1
892,CGI-U,MAST2,compound,gene,1
892,CGI-U,ACIN1,compound,gene,1
892,CGI-U,DAPK3,compound,gene,1
892,CGI-U,LIPE,compound,gene,1
892,CGI-U,KRI1,compound,gene,1
892,CGI-U,ARFIP2,compound,gene,1
892,CGI-U,LILRB1,compound,gene,1
892,CGI-U,MIIP,compound,gene,1
892,CGI-U,DOK1,compound,gene,1
892,CGI-D,MAT2A,compound,gene,2
892,CGI-D,KIF14,compound,gene,2
892,CGI-D,PPP2R3C,compound,gene,2
892,CGI-D,ATG3,compound,gene,2
892,CGI-D,KHDC4,compound,gene,2
892,CGI-D,CALM3,compound,gene,2
892,CGI-D,ELOC,compound,gene,2
892,CGI-D,ATP5MC2,compound,gene,2
892,CGI-D,AZIN1,compound,gene,2
932,CGI-U,APBB2,compound,gene,1
932,CGI-U,LILRB1,compound,gene,1
932,CGI-U,SIRT3,compound,gene,1
932,CGI-U,MOK,compound,gene,1
932,CGI-U,MCM6,compound,gene,1
932,CGI-U,ABHD6,compound,gene,1
932,CGI-U,TREM2,compound,gene,1
932,CGI-U,FARSA,compound,gene,1
932,CGI-U,SSBP2,compound,gene,1
932,CGI-U,TXNIP,compound,gene,1
932,CGI-U,INCENP,compound,gene,1
932,CGI-U,PRKX,compound,gene,1
932,CGI-D,PHLDA3,compound,gene,2
932,CGI-D,RCAN3,compound,gene,2
932,CGI-D,C8orf44,compound,gene,2
932,CGI-D,COG7,compound,gene,2
932,CGI-D,MINAR1,compound,gene,2
932,CGI-D,CPA2,compound,gene,2
932,CGI-D,RPL37,compound,gene,2
932,CGI-D,TRMT9B,compound,gene,2
932,CGI-D,KCNQ1,compound,gene,2
932,CGI-D,TMEM63A,compound,gene,2
936,CGI-U,MUC4,compound,gene,1
936,CGI-U,CXCL2,compound,gene,1
936,CGI-U,MSX2,compound,gene,1
936,CGI-U,TERT,compound,gene,1
936,CGI-U,FGFR4,compound,gene,1
936,CGI-U,GRIK4,compound,gene,1
936,CGI-U,TSEN2,compound,gene,1
936,CGI-U,MOB4,compound,gene,1
936,CGI-U,TWSG1,compound,gene,1
936,CGI-U,MELK,compound,gene,1
936,CGI-D,IFRD2,compound,gene,2
936,CGI-D,AMH,compound,gene,2
936,CGI-D,KAT5,compound,gene,2
936,CGI-D,CTDSP2,compound,gene,2
936,CGI-D,ABCB8,compound,gene,2
936,CGI-D,DLG4,compound,gene,2
936,CGI-D,SKIC2,compound,gene,2
936,CGI-D,TMEM115,compound,gene,2
936,CGI-D,DLST,compound,gene,2
936,CGI-D,PIN1,compound,gene,2
936,CGI-D,LUZP1,compound,gene,2
951,CGI-U,YWHAB,compound,gene,1
951,CGI-U,GAR1,compound,gene,1
951,CGI-U,LARP4,compound,gene,1
951,CGI-U,NOLC1,compound,gene,1
951,CGI-U,ZNF106,compound,gene,1
951,CGI-U,PSMC6,compound,gene,1
951,CGI-U,DDX46,compound,gene,1
951,CGI-U,GGNBP2,compound,gene,1
951,CGI-D,KRT18,compound,gene,2
951,CGI-D,DNAJB6,compound,gene,2
951,CGI-D,OSBPL10,compound,gene,2
951,CGI-D,ZNF771,compound,gene,2
951,CGI-D,NFKBIL1,compound,gene,2
951,CGI-D,MMP24,compound,gene,2
951,CGI-D,ZNF112,compound,gene,2
951,CGI-D,PRDM16,compound,gene,2
951,CGI-D,INSIG1,compound,gene,2
951,CGI-D,SPEG,compound,gene,2
951,CGI-D,MPP3,compound,gene,2
951,CGI-D,ANGPT2,compound,gene,2
992,CGI-U,GPATCH8,compound,gene,1
992,CGI-U,RRP8,compound,gene,1
992,CGI-U,DXO,compound,gene,1
992,CGI-U,AGBL5,compound,gene,1
992,CGI-U,APBA3,compound,gene,1
992,CGI-U,TRPC1,compound,gene,1
992,CGI-U,CR1,compound,gene,1
992,CGI-U,GON4L,compound,gene,1
992,CGI-U,ALG13,compound,gene,1
992,CGI-D,TXNDC9,compound,gene,2
992,CGI-D,CANT1,compound,gene,2
992,CGI-D,ITFG1,compound,gene,2
992,CGI-D,LDHA,compound,gene,2
992,CGI-D,SAR1A,compound,gene,2
992,CGI-D,CDC42,compound,gene,2
992,CGI-D,CSNK1G3,compound,gene,2
992,CGI-D,NR2F6,compound,gene,2
992,CGI-D,RACK1,compound,gene,2
992,CGI-D,ARHGAP35,compound,gene,2
1030,CGI-U,CDK6,compound,gene,1
1030,CGI-U,ADAM10,compound,gene,1
1030,CGI-U,COQ8A,compound,gene,1
