head,relation,tail,head_type,tail_type,label
3229,CGI-U,PIH1D1,compound,gene,1
3229,CGI-U,TRAP1,compound,gene,1
3229,CGI-U,COL4A1,compound,gene,1
3229,CGI-U,LGALS9,compound,gene,1
3229,CGI-U,PECR,compound,gene,1
3229,CGI-U,SCNN1A,compound,gene,1
3229,CGI-U,MUC4,compound,gene,1
3229,CGI-D,DNM1L,compound,gene,2
3229,CGI-D,PHLDA3,compound,gene,2
3229,CGI-D,TET3,compound,gene,2
3229,CGI-D,YY1AP1,compound,gene,2
3229,CGI-D,IL12RB1,compound,gene,2
3229,CGI-D,OXA1L,compound,gene,2
3229,CGI-D,GJA1,compound,gene,2
3229,CGI-D,NRIP1,compound,gene,2
3229,CGI-D,VIM,compound,gene,2
3229,CGI-D,MAP3K8,compound,gene,2
3229,CGI-D,IFRD1,compound,gene,2
3241,CGI-U,GSTZ1,compound,gene,1
3241,CGI-U,SUV39H1,compound,gene,1
3241,CGI-U,SLC36A1,compound,gene,1
3241,CGI-U,NRIP3,compound,gene,1
3241,CGI-U,LIPA,compound,gene,1
3241,CGI-U,RELB,compound,gene,1
3241,CGI-D,IARS2,compound,gene,2
3241,CGI-D,RNF167,compound,gene,2
3241,CGI-D,LDHB,compound,gene,2
3241,CGI-D,ARID4B,compound,gene,2
3241,CGI-D,MINAR1,compound,gene,2
3241,CGI-D,PSIP1,compound,gene,2
3241,CGI-D,NEK11,compound,gene,2
3241,CGI-D,ADI1,compound,gene,2
3241,CGI-D,CLTB,compound,gene,2
3241,CGI-D,FLNA,compound,gene,2
3241,CGI-D,FABP5,compound,gene,2
3241,CGI-D,DNAI1,compound,gene,2
3241,CGI-D,TFPI2,compound,gene,2
3241,CGI-D,ZNF44,compound,gene,2
3241,CGI-D,CTNS,compound,gene,2
3250,CGI-U,BAMBI,compound,gene,1
3250,CGI-U,ICAM1,compound,gene,1
3250,CGI-U,HNRNPM,compound,gene,1
3250,CGI-U,TICAM1,compound,gene,1
3250,CGI-U,TSEN2,compound,gene,1
3250,CGI-U,NAP1L1,compound,gene,1
3250,CGI-U,PSME3,compound,gene,1
3250,CGI-D,HMG20B,compound,gene,2
3250,CGI-D,PMM2,compound,gene,2
3250,CGI-D,R3HDM1,compound,gene,2
3250,CGI-D,AKR7A2,compound,gene,2
3250,CGI-D,PLAAT4,compound,gene,2
3250,CGI-D,KIAA0319,compound,gene,2
3250,CGI-D,KDM4C,compound,gene,2
3250,CGI-D,OLFM4,compound,gene,2
3256,CGI-U,SGCB,compound,gene,1
3256,CGI-U,GOLM1,compound,gene,1
3256,CGI-U,GALC,compound,gene,1
3256,CGI-U,JADE2,compound,gene,1
3256,CGI-U,ARID5B,compound,gene,1
3256,CGI-U,PRKCH,compound,gene,1
3256,CGI-U,TATDN2,compound,gene,1
3256,CGI-U,SCP2,compound,gene,1
3256,CGI-U,GPM6A,compound,gene,1
3256,CGI-U,TIMP4,compound,gene,1
3256,CGI-U,FBXO11,compound,gene,1
3256,CGI-D,CCDC86,compound,gene,2
3256,CGI-D,PDE8A,compound,gene,2
3256,CGI-D,SMC1A,compound,gene,2
3256,CGI-D,WASHC4,compound,gene,2
3256,CGI-D,LAMA2,compound,gene,2
3256,CGI-D,PEG10,compound,gene,2
3256,CGI-D,A2M,compound,gene,2
3256,CGI-D,NRAS,compound,gene,2
3256,CGI-D,TES,compound,gene,2
3256,CGI-D,MRPL19,compound,gene,2
3269,CGI-U,COQ8A,compound,gene,1
3269,CGI-U,MBNL1,compound,gene,1
3269,CGI-U,TBC1D9B,compound,gene,1
3269,CGI-U,ST3GAL5,compound,gene,1
3269,CGI-U,AXIN1,compound,gene,1
3269,CGI-U,MYB,compound,gene,1
3269,CGI-U,CELF1,compound,gene,1
3269,CGI-U,SIRT2,compound,gene,1
3269,CGI-D,ITGB1BP1,compound,gene,2
3269,CGI-D,FABP5,compound,gene,2
3269,CGI-D,RBM34,compound,gene,2
3269,CGI-D,CHIC2,compound,gene,2
3269,CGI-D,BPHL,compound,gene,2
3269,CGI-D,CCN2,compound,gene,2
3269,CGI-D,SERBP1,compound,gene,2
3269,CGI-D,NVL,compound,gene,2
3269,CGI-D,USP19,compound,gene,2
3275,CGI-U,TLE5,compound,gene,1
3275,CGI-U,MAZ,compound,gene,1
3275,CGI-U,WDR62,compound,gene,1
3275,CGI-U,SF3B2,compound,gene,1
3275,CGI-U,ASCC2,compound,gene,1
3275,CGI-U,DCUN1D2,compound,gene,1
3275,CGI-U,SNRNP35,compound,gene,1
3275,CGI-D,LRPPRC,compound,gene,2
3275,CGI-D,SLC22A11,compound,gene,2
3275,CGI-D,MAIP1,compound,gene,2
3275,CGI-D,TRIM36,compound,gene,2
3275,CGI-D,TXK,compound,gene,2
3275,CGI-D,TMED10,compound,gene,2
3275,CGI-D,ZCCHC4,compound,gene,2
3275,CGI-D,HTRA1,compound,gene,2
3276,CGI-U,DHRS2,compound,gene,1
3276,CGI-U,PAK1,compound,gene,1
3276,CGI-U,PLCB3,compound,gene,1
3276,CGI-U,RPP30,compound,gene,1
3276,CGI-U,CRYZ,compound,gene,1
3276,CGI-U,QSOX1,compound,gene,1
3276,CGI-U,GNPDA1,compound,gene,1
3276,CGI-U,CLPX,compound,gene,1
3276,CGI-D,HPRT1,compound,gene,2
3276,CGI-D,DNMT3A,compound,gene,2
3276,CGI-D,PCNA,compound,gene,2
3276,CGI-D,AKT3,compound,gene,2
3276,CGI-D,TET3,compound,gene,2
3276,CGI-D,GREM1,compound,gene,2
3276,CGI-D,LAMA2,compound,gene,2
3276,CGI-D,CHMP4A,compound,gene,2
3276,CGI-D,TNFRSF21,compound,gene,2
3276,CGI-D,STAT1,compound,gene,2
3276,CGI-D,PMM2,compound,gene,2
3276,CGI-D,RNH1,compound,gene,2
3276,CGI-D,NEO1,compound,gene,2
3276,CGI-D,STUB1,compound,gene,2
3276,CGI-D,FNBP4,compound,gene,2
3276,CGI-D,GUCA2B,compound,gene,2
3276,CGI-D,PRUNE2,compound,gene,2
3277,CGI-U,IKBKE,compound,gene,1
3277,CGI-U,RRS1,compound,gene,1
3277,CGI-U,C2CD2,compound,gene,1
3277,CGI-U,IL21R,compound,gene,1
3277,CGI-U,SLC27A3,compound,gene,1
3277,CGI-U,WDR7,compound,gene,1
3277,CGI-U,COQ8A,compound,gene,1
3277,CGI-U,REXO2,compound,gene,1
3277,CGI-U,KXD1,compound,gene,1
3277,CGI-U,TNS3,compound,gene,1
3277,CGI-U,IL13RA1,compound,gene,1
3277,CGI-D,CACNB4,compound,gene,2
3277,CGI-D,ENOPH1,compound,gene,2
3277,CGI-D,FABP5,compound,gene,2
3277,CGI-D,GABPB1,compound,gene,2
3277,CGI-D,HMOX1,compound,gene,2
3277,CGI-D,LOC283683,compound,gene,2
3277,CGI-D,PDHX,compound,gene,2
3277,CGI-D,CDC45,compound,gene,2
3277,CGI-D,BASP1,compound,gene,2
3277,CGI-D,BIN2,compound,gene,2
3279,CGI-U,MBNL1,compound,gene,1
3279,CGI-U,KCTD5,compound,gene,1
3279,CGI-U,CASP2,compound,gene,1
3279,CGI-U,LINC00588,compound,gene,1
3279,CGI-U,IL21R,compound,gene,1
3279,CGI-U,MARCHF1,compound,gene,1
3279,CGI-D,ATP6V1D,compound,gene,2
3279,CGI-D,PGAM1,compound,gene,2
3279,CGI-D,SAR1A,compound,gene,2
3279,CGI-D,G0S2,compound,gene,2
3279,CGI-D,SLC7A1,compound,gene,2
3279,CGI-D,SPRY2,compound,gene,2
3279,CGI-D,CRK,compound,gene,2
3279,CGI-D,SAFB2,compound,gene,2
3280,CGI-U,MPZL1,compound,gene,1
3280,CGI-U,PTGS2,compound,gene,1
3280,CGI-U,CHGB,compound,gene,1
3280,CGI-U,LHPP,compound,gene,1
3280,CGI-U,RBM8A,compound,gene,1
3280,CGI-U,SYP,compound,gene,1
3280,CGI-U,ACBD4,compound,gene,1
3280,CGI-U,INHBA,compound,gene,1
3280,CGI-U,ACVR1B,compound,gene,1
3280,CGI-U,PKD1,compound,gene,1
3280,CGI-U,MYL9,compound,gene,1
3280,CGI-D,EZH2,compound,gene,2
3280,CGI-D,C2orf49,compound,gene,2
3280,CGI-D,URB2,compound,gene,2
3280,CGI-D,RSL1D1,compound,gene,2
3287,CGI-U,TBC1D31,compound,gene,1
3287,CGI-U,CEBPZ,compound,gene,1
3287,CGI-U,KIT,compound,gene,1
3287,CGI-U,SLA,compound,gene,1
3287,CGI-U,MYL4,compound,gene,1
3287,CGI-U,ATP5MF,compound,gene,1
3287,CGI-U,EOLA1,compound,gene,1
3287,CGI-U,CHST7,compound,gene,1
3287,CGI-U,WDTC1,compound,gene,1
3287,CGI-U,P4HA2,compound,gene,1
3287,CGI-U,ZNF263,compound,gene,1
3287,CGI-U,KLHL9,compound,gene,1
3287,CGI-D,OSBPL10,compound,gene,2
3287,CGI-D,MRPL19,compound,gene,2
3287,CGI-D,ZDHHC6,compound,gene,2
3287,CGI-D,NPEPL1,compound,gene,2
3287,CGI-D,SYPL1,compound,gene,2
3287,CGI-D,GBP2,compound,gene,2
3287,CGI-D,PTPN14,compound,gene,2
3287,CGI-D,SSRP1,compound,gene,2
3287,CGI-D,MAN1A2,compound,gene,2
3287,CGI-D,MYO6,compound,gene,2
3289,CGI-U,KIT,compound,gene,1
3289,CGI-U,POLE2,compound,gene,1
3289,CGI-U,CHEK2,compound,gene,1
3289,CGI-U,HS2ST1,compound,gene,1
3289,CGI-U,MAP2K3,compound,gene,1
3289,CGI-U,TWSG1,compound,gene,1
3289,CGI-U,PLAC8,compound,gene,1
3289,CGI-U,LPAR2,compound,gene,1
3289,CGI-U,DDB2,compound,gene,1
3289,CGI-U,LRP4,compound,gene,1
3289,CGI-U,FOS,compound,gene,1
3289,CGI-U,NCOA1,compound,gene,1
3289,CGI-U,SATB1,compound,gene,1
3289,CGI-U,AKIP1,compound,gene,1
3289,CGI-D,ABCB8,compound,gene,2
3289,CGI-D,POLR2L,compound,gene,2
3289,CGI-D,HPRT1,compound,gene,2
3289,CGI-D,CAB39,compound,gene,2
3289,CGI-D,NIP7,compound,gene,2
3289,CGI-D,SECISBP2,compound,gene,2
3289,CGI-D,STX1A,compound,gene,2
3289,CGI-D,OTUB1,compound,gene,2
3289,CGI-D,KCTD2,compound,gene,2
3289,CGI-D,PSMB7,compound,gene,2
3289,CGI-D,ARHGEF1,compound,gene,2
3290,CGI-U,GPATCH8,compound,gene,1
3290,CGI-U,PHGDH,compound,gene,1
3290,CGI-U,MBNL1,compound,gene,1
3290,CGI-U,TF,compound,gene,1
3290,CGI-U,ABHD4,compound,gene,1
3290,CGI-U,ADAM10,compound,gene,1
3290,CGI-U,GIT1,compound,gene,1
3290,CGI-U,SLC9A8,compound,gene,1
3290,CGI-U,SPEN,compound,gene,1
3290,CGI-D,TUBB6,compound,gene,2
3290,CGI-D,RBM34,compound,gene,2
3290,CGI-D,ELAC2,compound,gene,2
3290,CGI-D,CDC45,compound,gene,2
3290,CGI-D,RFC2,compound,gene,2
3290,CGI-D,SNRPD1,compound,gene,2
3290,CGI-D,MRPS18A,compound,gene,2
3290,CGI-D,WRAP53,compound,gene,2
3290,CGI-D,LDB1,compound,gene,2
3290,CGI-D,DDX47,compound,gene,2
3290,CGI-D,CLTB,compound,gene,2
3291,CGI-U,ZNF586,compound,gene,1
3291,CGI-U,PVT1,compound,gene,1
3291,CGI-U,MDM2,compound,gene,1
3291,CGI-U,OR12D3,compound,gene,1
3291,CGI-U,PDLIM5,compound,gene,1
3291,CGI-U,CYP4B1,compound,gene,1
3291,CGI-U,A4GNT,compound,gene,1
3291,CGI-U,EBLN2,compound,gene,1
3291,CGI-U,RAI2,compound,gene,1
3291,CGI-U,TAAR3P,compound,gene,1
3291,CGI-U,IDH2,compound,gene,1
3291,CGI-U,ZNF10,compound,gene,1
3291,CGI-D,RPS4Y1,compound,gene,2
3291,CGI-D,DDA1,compound,gene,2
3291,CGI-D,PUM3,compound,gene,2
3291,CGI-D,TMED1,compound,gene,2
3291,CGI-D,NOTCH2,compound,gene,2
3291,CGI-D,AMD1,compound,gene,2
3292,CGI-U,XIST,compound,gene,1
3292,CGI-U,DMBT1,compound,gene,1
3292,CGI-U,CD160,compound,gene,1
3292,CGI-U,CWC25,compound,gene,1
3292,CGI-U,PDSS2,compound,gene,1
3292,CGI-U,ASF1B,compound,gene,1
3292,CGI-U,RBMX2,compound,gene,1
3292,CGI-U,NDRG3,compound,gene,1
3292,CGI-U,SLC35A3,compound,gene,1
3292,CGI-D,TRMT9B,compound,gene,2
3292,CGI-D,EXT1,compound,gene,2
3292,CGI-D,RTN2,compound,gene,2
3292,CGI-D,GTF3C1,compound,gene,2
3293,CGI-U,COL1A1,compound,gene,1
3293,CGI-U,RBM4,compound,gene,1
3293,CGI-U,IFI30,compound,gene,1
3293,CGI-U,DFFB,compound,gene,1
3293,CGI-U,NT5DC2,compound,gene,1
3293,CGI-U,AP2M1,compound,gene,1
3293,CGI-U,PRRC2A,compound,gene,1
3293,CGI-U,DKKL1,compound,gene,1
3293,CGI-U,FOSL1,compound,gene,1
3293,CGI-U,SEPTIN6,compound,gene,1
3293,CGI-U,CASC3,compound,gene,1
3293,CGI-U,LECT2,compound,gene,1
3293,CGI-D,TIMM9,compound,gene,2
3293,CGI-D,CDC20,compound,gene,2
3293,CGI-D,ZNF473,compound,gene,2
3293,CGI-D,SMC1A,compound,gene,2
3293,CGI-D,PHLDA3,compound,gene,2
3293,CGI-D,TRMT5,compound,gene,2
3293,CGI-D,AKT3,compound,gene,2
3293,CGI-D,SLC22A8,compound,gene,2
3293,CGI-D,MT1X,compound,gene,2
3293,CGI-D,DNAJB6,compound,gene,2
3293,CGI-D,STK24,compound,gene,2
3293,CGI-D,HADH,compound,gene,2
3293,CGI-D,UGDH,compound,gene,2
3305,CGI-U,FOXO4,compound,gene,1
3305,CGI-U,PAK6,compound,gene,1
3305,CGI-U,MAPKAPK2,compound,gene,1
3305,CGI-U,EGFL7,compound,gene,1
3305,CGI-U,TSPAN6,compound,gene,1
3305,CGI-U,CD6,compound,gene,1
3305,CGI-U,UFD1,compound,gene,1
3305,CGI-U,BAD,compound,gene,1
3305,CGI-U,ELAC2,compound,gene,1
3305,CGI-D,HEATR1,compound,gene,2
3305,CGI-D,PSMG1,compound,gene,2
3305,CGI-D,NIPSNAP1,compound,gene,2
3305,CGI-D,ARPC1A,compound,gene,2
3305,CGI-D,NDUFS6,compound,gene,2
3305,CGI-D,RAN,compound,gene,2
3305,CGI-D,KIF14,compound,gene,2
3305,CGI-D,DDT,compound,gene,2
3305,CGI-D,UMPS,compound,gene,2
3305,CGI-D,DPF2,compound,gene,2
3305,CGI-D,RSRC2,compound,gene,2
3305,CGI-D,EWSR1,compound,gene,2
3305,CGI-D,NAA35,compound,gene,2
3305,CGI-D,HMGB1,compound,gene,2
3306,CGI-U,PRKCQ,compound,gene,1
3306,CGI-U,MYLK,compound,gene,1
3306,CGI-U,CD200,compound,gene,1
3306,CGI-U,CC2D2B,compound,gene,1
3306,CGI-U,ZNF274,compound,gene,1
3306,CGI-U,KLHDC4,compound,gene,1
3306,CGI-U,TXNL4B,compound,gene,1
3306,CGI-U,PPM1D,compound,gene,1
3306,CGI-D,VAT1,compound,gene,2
3306,CGI-D,INSL4,compound,gene,2
3306,CGI-D,TM9SF2,compound,gene,2
3306,CGI-D,TFE3,compound,gene,2
3306,CGI-D,MFAP4,compound,gene,2
3306,CGI-D,HSP90AA1,compound,gene,2
3306,CGI-D,ANXA9,compound,gene,2
3306,CGI-D,KIN,compound,gene,2
3306,CGI-D,DHX57,compound,gene,2
3306,CGI-D,DCUN1D1,compound,gene,2
3306,CGI-D,PCBD1,compound,gene,2
3306,CGI-D,RPL37,compound,gene,2
3307,CGI-U,IDE,compound,gene,1
3307,CGI-U,AGL,compound,gene,1
3307,CGI-U,AGR2,compound,gene,1
3307,CGI-U,INCENP,compound,gene,1
3307,CGI-U,POLR2D,compound,gene,1
3307,CGI-U,PFKL,compound,gene,1
3307,CGI-U,COPS7A,compound,gene,1
3307,CGI-U,MYL3,compound,gene,1
3307,CGI-U,CHMP2A,compound,gene,1
3307,CGI-U,GTF2I,compound,gene,1
3307,CGI-U,CCDC92,compound,gene,1
3307,CGI-U,IQCK,compound,gene,1
3307,CGI-U,CCNO,compound,gene,1
3307,CGI-D,RNH1,compound,gene,2
3307,CGI-D,RCAN3,compound,gene,2
3307,CGI-D,CD320,compound,gene,2
3307,CGI-D,NECAB2,compound,gene,2
3307,CGI-D,ORM1,compound,gene,2
3307,CGI-D,CCNC,compound,gene,2
3307,CGI-D,TUBA4A,compound,gene,2
3307,CGI-D,HERPUD1,compound,gene,2
3307,CGI-D,PLAAT1,compound,gene,2
3307,CGI-D,TNFRSF21,compound,gene,2
3307,CGI-D,ADAMTSL2,compound,gene,2
3308,CGI-U,ABCC5,compound,gene,1
3308,CGI-U,SRR,compound,gene,1
3308,CGI-U,GRB10,compound,gene,1
3308,CGI-U,CAPN1,compound,gene,1
3308,CGI-U,HBB,compound,gene,1
3308,CGI-U,FEV,compound,gene,1
3308,CGI-U,IGHMBP2,compound,gene,1
3308,CGI-U,METTL17,compound,gene,1
3308,CGI-U,KRT16,compound,gene,1
3308,CGI-D,ORM1,compound,gene,2
3308,CGI-D,ADH5,compound,gene,2
3308,CGI-D,NIPSNAP1,compound,gene,2
3308,CGI-D,TSPAN3,compound,gene,2
3308,CGI-D,KCNK7,compound,gene,2
3308,CGI-D,POLG,compound,gene,2
3308,CGI-D,HEATR1,compound,gene,2
3308,CGI-D,PUF60,compound,gene,2
3308,CGI-D,RPS12,compound,gene,2
3308,CGI-D,EMC7,compound,gene,2
3316,CGI-U,ADNP,compound,gene,1
3316,CGI-U,SRC,compound,gene,1
3316,CGI-U,OBI1,compound,gene,1
3316,CGI-U,GATA2,compound,gene,1
3316,CGI-U,RBP4,compound,gene,1
3316,CGI-U,ARID3A,compound,gene,1
3316,CGI-U,CIDEA,compound,gene,1
3316,CGI-U,SLC37A4,compound,gene,1
3316,CGI-U,DNM2,compound,gene,1
3316,CGI-U,INPP5D,compound,gene,1
3316,CGI-U,E2F8,compound,gene,1
3316,CGI-D,TXK,compound,gene,2
3316,CGI-D,CNIH1,compound,gene,2
3316,CGI-D,NDUFB8,compound,gene,2
3316,CGI-D,ATP5F1E,compound,gene,2
3316,CGI-D,RABL3,compound,gene,2
3316,CGI-D,HAUS4,compound,gene,2
3316,CGI-D,COX7A2,compound,gene,2
3316,CGI-D,DLST,compound,gene,2
3316,CGI-D,CFAP20,compound,gene,2
3316,CGI-D,MRPS7,compound,gene,2
3316,CGI-D,RBM48,compound,gene,2
3316,CGI-D,PCGF1,compound,gene,2
3316,CGI-D,DHRS7,compound,gene,2
3324,CGI-U,STK10,compound,gene,1
3324,CGI-U,PACSIN3,compound,gene,1
3324,CGI-U,MSX2,compound,gene,1
3324,CGI-U,SDK2,compound,gene,1
3324,CGI-U,PFKFB4,compound,gene,1
3324,CGI-U,PAK4,compound,gene,1
3324,CGI-U,NPAT,compound,gene,1
3324,CGI-U,RNF115,compound,gene,1
3324,CGI-U,FOS,compound,gene,1
3324,CGI-U,KLHDC4,compound,gene,1
3324,CGI-U,OPA3,compound,gene,1
3324,CGI-U,H2AX,compound,gene,1
3324,CGI-U,CUL9,compound,gene,1
3324,CGI-D,CDC20,compound,gene,2
3324,CGI-D,LDHB,compound,gene,2
3324,CGI-D,IMPDH2,compound,gene,2
3324,CGI-D,PCCB,compound,gene,2
3324,CGI-D,SF3B1,compound,gene,2
3324,CGI-D,INSL4,compound,gene,2
3324,CGI-D,CD44,compound,gene,2
3326,CGI-U,CAMK1G,compound,gene,1
3326,CGI-U,SLC35A3,compound,gene,1
3326,CGI-U,STEAP4,compound,gene,1
3326,CGI-U,HBBP1,compound,gene,1
3326,CGI-U,BICD2,compound,gene,1
3326,CGI-U,CCDC82,compound,gene,1
3326,CGI-D,APEX1,compound,gene,2
3326,CGI-D,PPP2R5A,compound,gene,2
3326,CGI-D,TXNL1,compound,gene,2
3326,CGI-D,RGS2,compound,gene,2
3326,CGI-D,EIF2B4,compound,gene,2
3330,CGI-U,HSPA13,compound,gene,1
3330,CGI-U,EIF4EBP1,compound,gene,1
3330,CGI-U,NFIL3,compound,gene,1
3330,CGI-U,RABGGTB,compound,gene,1
3330,CGI-U,ARL1,compound,gene,1
3330,CGI-U,UBE2B,compound,gene,1
3330,CGI-U,CLK3,compound,gene,1
3330,CGI-U,MAFG,compound,gene,1
3330,CGI-U,ATG13,compound,gene,1
3330,CGI-U,GCC1,compound,gene,1
3330,CGI-D,KIF20A,compound,gene,2
3330,CGI-D,TUBB6,compound,gene,2
3330,CGI-D,TRIP13,compound,gene,2
3330,CGI-D,VDAC3,compound,gene,2
3330,CGI-D,MRPL12,compound,gene,2
3330,CGI-D,MED24,compound,gene,2
3330,CGI-D,CD320,compound,gene,2
3330,CGI-D,POLQ,compound,gene,2
3331,CGI-U,CRIP1,compound,gene,1
3331,CGI-U,BZW2,compound,gene,1
3331,CGI-U,NFKB2,compound,gene,1
3331,CGI-U,SMARCE1,compound,gene,1
3331,CGI-U,ZNF266,compound,gene,1
3331,CGI-U,RBBP4,compound,gene,1
3331,CGI-D,SMC1A,compound,gene,2
3331,CGI-D,TXK,compound,gene,2
3331,CGI-D,DNAJB6,compound,gene,2
3331,CGI-D,CCNG2,compound,gene,2
3331,CGI-D,MINAR1,compound,gene,2
3331,CGI-D,PRPSAP2,compound,gene,2
3331,CGI-D,ALDH3B2,compound,gene,2
3331,CGI-D,RAB9A,compound,gene,2
3331,CGI-D,PLEKHF1,compound,gene,2
3331,CGI-D,RBFOX1,compound,gene,2
3331,CGI-D,IRF2,compound,gene,2
3331,CGI-D,NT5DC3,compound,gene,2
3331,CGI-D,GCM2,compound,gene,2
3331,CGI-D,STEEP1,compound,gene,2
3331,CGI-D,PRPH,compound,gene,2
3331,CGI-D,TPH1,compound,gene,2
3332,CGI-U,ABHD6,compound,gene,1
3332,CGI-U,MAP7,compound,gene,1
3332,CGI-U,USP7,compound,gene,1
3332,CGI-U,CERK,compound,gene,1
3332,CGI-U,KLHL9,compound,gene,1
3332,CGI-U,MBNL1,compound,gene,1
3332,CGI-U,HS2ST1,compound,gene,1
3332,CGI-U,CNPY3,compound,gene,1
3332,CGI-U,MOK,compound,gene,1
3332,CGI-U,WIF1,compound,gene,1
3332,CGI-U,RALB,compound,gene,1
3332,CGI-D,CCNB2,compound,gene,2
3332,CGI-D,FABP5,compound,gene,2
3332,CGI-D,EIF5,compound,gene,2
3332,CGI-D,TXNDC9,compound,gene,2
3332,CGI-D,LDHB,compound,gene,2
3332,CGI-D,RNF167,compound,gene,2
3332,CGI-D,CDKN1B,compound,gene,2
3332,CGI-D,UPK1A,compound,gene,2
3332,CGI-D,PRMT2,compound,gene,2
3332,CGI-D,AMH,compound,gene,2
3332,CGI-D,MINAR1,compound,gene,2
3332,CGI-D,LAP3,compound,gene,2
3332,CGI-D,DUSP2,compound,gene,2
3332,CGI-D,RAX,compound,gene,2
3332,CGI-D,THOP1,compound,gene,2
3333,CGI-U,METRN,compound,gene,1
3333,CGI-U,CNP,compound,gene,1
3333,CGI-U,SERPINA3,compound,gene,1
3333,CGI-U,AMDHD2,compound,gene,1
3333,CGI-U,KAZALD1,compound,gene,1
3333,CGI-U,NNT,compound,gene,1
3333,CGI-U,THADA,compound,gene,1
3333,CGI-U,PDLIM5,compound,gene,1
3333,CGI-U,KDM5A,compound,gene,1
3333,CGI-U,CIT,compound,gene,1
3333,CGI-D,CCNC,compound,gene,2
3333,CGI-D,SLC38A2,compound,gene,2
3333,CGI-D,CAST,compound,gene,2
3333,CGI-D,EPHB1,compound,gene,2
3333,CGI-D,TUSC3,compound,gene,2
3333,CGI-D,DNAJA3,compound,gene,2
3333,CGI-D,CEACAM7,compound,gene,2
3333,CGI-D,CA7,compound,gene,2
3336,CGI-U,HMGCS1,compound,gene,1
3336,CGI-U,XIST,compound,gene,1
3336,CGI-U,MCOLN1,compound,gene,1
3336,CGI-U,SEC24D,compound,gene,1
3336,CGI-U,RAI2,compound,gene,1
3336,CGI-U,NR2F6,compound,gene,1
3336,CGI-U,POR,compound,gene,1
3336,CGI-U,CLCN6,compound,gene,1
3336,CGI-U,LSR,compound,gene,1
3336,CGI-U,CELA2B,compound,gene,1
3336,CGI-U,NOTCH1,compound,gene,1
3336,CGI-U,MYLK,compound,gene,1
3336,CGI-U,AOPEP,compound,gene,1
3336,CGI-U,SLC4A2,compound,gene,1
3336,CGI-D,BANK1,compound,gene,2
3336,CGI-D,NIP7,compound,gene,2
3336,CGI-D,PRPF4,compound,gene,2
3336,CGI-D,TTC4,compound,gene,2
3336,CGI-D,TDP1,compound,gene,2
3336,CGI-D,DONSON,compound,gene,2
3336,CGI-D,ANAPC1,compound,gene,2
3336,CGI-D,SERBP1,compound,gene,2
3336,CGI-D,TAF12,compound,gene,2
3336,CGI-D,VDAC1,compound,gene,2
3336,CGI-D,IMPDH2,compound,gene,2
3336,CGI-D,R3HDM1,compound,gene,2
3336,CGI-D,USP1,compound,gene,2
3339,CGI-U,FOLH1B,compound,gene,1
3339,CGI-U,MMUT,compound,gene,1
3339,CGI-U,TFPT,compound,gene,1
3339,CGI-U,IGFLR1,compound,gene,1
3339,CGI-U,SLC48A1,compound,gene,1
3339,CGI-D,LRRC59,compound,gene,2
3339,CGI-D,FBXO34,compound,gene,2
3339,CGI-D,PYCR1,compound,gene,2
3339,CGI-D,APLNR,compound,gene,2
3339,CGI-D,CDYL,compound,gene,2
3339,CGI-D,ARPC1A,compound,gene,2
3339,CGI-D,BCAT2,compound,gene,2
3339,CGI-D,FKBP1A,compound,gene,2
3339,CGI-D,MCUR1,compound,gene,2
3341,CGI-U,WDR6,compound,gene,1
3341,CGI-U,PYY,compound,gene,1
3341,CGI-U,AGR2,compound,gene,1
3341,CGI-U,MYLK,compound,gene,1
3341,CGI-U,CPVL,compound,gene,1
3341,CGI-U,RBKS,compound,gene,1
3341,CGI-U,INCENP,compound,gene,1
3341,CGI-U,PTGS2,compound,gene,1
3341,CGI-U,MCM10,compound,gene,1
3341,CGI-U,REG1B,compound,gene,1
3341,CGI-D,F2RL1,compound,gene,2
3341,CGI-D,ALDH1A1,compound,gene,2
3341,CGI-D,PRUNE2,compound,gene,2
3341,CGI-D,PCOLCE2,compound,gene,2
3341,CGI-D,PSMB10,compound,gene,2
3342,CGI-U,TIAM1,compound,gene,1
3342,CGI-U,COL1A1,compound,gene,1
3342,CGI-U,RRP8,compound,gene,1
3342,CGI-U,PROS1,compound,gene,1
3342,CGI-U,ATP8A1,compound,gene,1
3342,CGI-U,CEP85,compound,gene,1
3342,CGI-U,TGFBR2,compound,gene,1
3342,CGI-U,MGP,compound,gene,1
3342,CGI-U,CELA3A,compound,gene,1
3342,CGI-D,POLR2K,compound,gene,2
3342,CGI-D,TNFRSF21,compound,gene,2
3342,CGI-D,TCEAL4,compound,gene,2
3342,CGI-D,BPHL,compound,gene,2
3342,CGI-D,TIPRL,compound,gene,2
3342,CGI-D,NSDHL,compound,gene,2
3342,CGI-D,CCL20,compound,gene,2
3342,CGI-D,TSPAN31,compound,gene,2
3343,CGI-U,SLC35A3,compound,gene,1
3343,CGI-U,GRM6,compound,gene,1
3343,CGI-U,STIMATE,compound,gene,1
3343,CGI-U,MAMLD1,compound,gene,1
3343,CGI-U,C11orf71,compound,gene,1
3343,CGI-U,CCNF,compound,gene,1
3343,CGI-U,SH3BP5,compound,gene,1
3343,CGI-U,GPD1L,compound,gene,1
3343,CGI-U,SKIC8,compound,gene,1
3343,CGI-U,SOX9,compound,gene,1
3343,CGI-U,FAM168B,compound,gene,1
