head,relation,tail,head_type,tail_type
12478,CGI-U,NPAT,compound,gene
12478,CGI-U,FRS3,compound,gene
12478,CGI-U,COL11A1,compound,gene
12478,CGI-U,CD33,compound,gene
12478,CGI-U,SCARB2,compound,gene
12478,CGI-U,SPATA6L,compound,gene
12478,CGI-U,DENND2D,compound,gene
12478,CGI-U,WDR6,compound,gene
12478,CGI-U,PYY,compound,gene
12478,CGI-U,DMBT1,compound,gene
12478,CGI-U,KLHDC4,compound,gene
12478,CGI-U,EPHB2,compound,gene
12478,CGI-U,KLHL21,compound,gene
12478,CGI-U,ALMS1,compound,gene
12478,CGI-U,FHL3,compound,gene
12478,CGI-U,EDIL3,compound,gene
12478,CGI-U,ZFPM2,compound,gene
12478,CGI-U,CCNA1,compound,gene
12478,CGI-U,RGS4,compound,gene
12478,CGI-U,CASP2,compound,gene
12478,CGI-U,BHLHE41,compound,gene
12478,CGI-U,HLA-DRA,compound,gene
12478,CGI-U,FBXO11,compound,gene
12478,CGI-U,PAK6,compound,gene
12478,CGI-U,ILRUN,compound,gene
12478,CGI-U,FEV,compound,gene
12478,CGI-U,PFKFB4,compound,gene
12478,CGI-U,TBX2,compound,gene
12478,CGI-U,ZNF274,compound,gene
12478,CGI-U,FN3KRP,compound,gene
12478,CGI-U,AMDHD2,compound,gene
12478,CGI-U,HBB,compound,gene
12478,CGI-U,CHODL,compound,gene
12478,CGI-U,CRIP1,compound,gene
12478,CGI-U,AMACR,compound,gene
12478,CGI-U,TJP1,compound,gene
12478,CGI-U,ANO10,compound,gene
12478,CGI-U,ARPP19,compound,gene
12478,CGI-U,MSX2,compound,gene
12478,CGI-U,PRKAG2,compound,gene
12478,CGI-U,BST1,compound,gene
12478,CGI-U,PIK3R3,compound,gene
12478,CGI-U,DNASE2B,compound,gene
12478,CGI-U,PRR16,compound,gene
12478,CGI-U,BICRAL,compound,gene
12478,CGI-U,ADGRB3,compound,gene
12478,CGI-U,ADGRG3,compound,gene
12478,CGI-U,CD244,compound,gene
12478,CGI-U,CHEK2,compound,gene
12478,CGI-U,ELAVL1,compound,gene
12478,CGI-U,MAP7,compound,gene
12478,CGI-U,NT5M,compound,gene
12478,CGI-U,LZTS1,compound,gene
12478,CGI-U,LY6E,compound,gene
12478,CGI-U,RHBG,compound,gene
12478,CGI-U,MYH10,compound,gene
12478,CGI-U,NUP133,compound,gene
12478,CGI-U,GARNL3,compound,gene
12478,CGI-U,ATP6V1B2,compound,gene
12478,CGI-U,RARB,compound,gene
12478,CGI-U,AGPAT3,compound,gene
12478,CGI-U,CER1,compound,gene
12478,CGI-U,TDRD3,compound,gene
12478,CGI-U,TWSG1,compound,gene
12478,CGI-U,APOBEC3F,compound,gene
12478,CGI-U,FOLH1B,compound,gene
12478,CGI-U,KCTD20,compound,gene
12478,CGI-U,ME2,compound,gene
12478,CGI-U,SATB1,compound,gene
12478,CGI-U,PTPN6,compound,gene
12478,CGI-U,TADA2A,compound,gene
12478,CGI-U,POLR3D,compound,gene
12478,CGI-U,PHOX2A,compound,gene
12478,CGI-U,IGHMBP2,compound,gene
12478,CGI-U,CTNNB1,compound,gene
12478,CGI-U,PHKB,compound,gene
12478,CGI-U,PRKDC,compound,gene
12478,CGI-U,CD160,compound,gene
12478,CGI-U,NFAT5,compound,gene
12478,CGI-U,NF1,compound,gene
12478,CGI-U,FOS,compound,gene
12478,CGI-U,C11orf71,compound,gene
12478,CGI-U,CAMK1G,compound,gene
12478,CGI-U,PRKD1,compound,gene
12478,CGI-U,AFF4,compound,gene
12478,CGI-U,NLRX1,compound,gene
12478,CGI-U,BMP3,compound,gene
12478,CGI-U,CCN4,compound,gene
12478,CGI-U,NDUFB2-AS1,compound,gene
12478,CGI-U,C1orf116,compound,gene
12478,CGI-U,SIPA1L1,compound,gene
12478,CGI-U,CRISP3,compound,gene
12478,CGI-U,RELB,compound,gene
12478,CGI-U,ABI3BP,compound,gene
12478,CGI-U,FBXO22,compound,gene
12478,CGI-U,RBKS,compound,gene
12478,CGI-U,APBB2,compound,gene
12478,CGI-U,RAC2,compound,gene
12478,CGI-U,WDR7,compound,gene
12478,CGI-U,MCTP2,compound,gene
12478,CGI-U,MXD1,compound,gene
